,attemptNum,condition,contents,critical,eventType,gameid,instructionNum,iterationName,objectSet,sender,serverTime,targetObject,trialNum,trialType,typingRT
4676,0,unscripted,move carrot up one,False,chatMessage,7771-25381e94-e2c4-4093-89e5-870e7a8fc8d4,0,planned_sample,4,director,1522793660943.0,carrot,2,exp,3728
4677,0,unscripted,measuring cup down one space,True,chatMessage,7771-25381e94-e2c4-4093-89e5-870e7a8fc8d4,1,planned_sample,4,director,1522793703569.0,mediumMeasuringCup,2,exp,20450
4678,1,unscripted,move pyrex cup down one space,True,chatMessage,7771-25381e94-e2c4-4093-89e5-870e7a8fc8d4,1,planned_sample,4,director,1522793747633.0,mediumMeasuringCup,2,exp,17969
4679,0,scripted,move the plan one block closer to barrell on same line,False,chatMessage,7780-91e7f829-76b3-474e-8a56-bce331d65d6b,0,planned_sample,1,director,1522793389425.0,airplane,1,base,16814
4680,0,scripted,plane*,False,chatMessage,7780-91e7f829-76b3-474e-8a56-bce331d65d6b,0,planned_sample,1,director,1522793395969.0,airplane,1,base,3006
4681,0,scripted,move the glasses one space to the right,True,chatMessage,7780-91e7f829-76b3-474e-8a56-bce331d65d6b,1,planned_sample,1,director,1522793458689.0,sunGlasses,1,base,65722
4682,0,scripted,move saxaphone up one block,False,chatMessage,7780-91e7f829-76b3-474e-8a56-bce331d65d6b,3,planned_sample,1,director,1522793500597.0,saxophone,1,base,19442
4683,0,scripted,move the binoculars one space to the right,False,chatMessage,7780-91e7f829-76b3-474e-8a56-bce331d65d6b,0,planned_sample,2,director,1522793522596.0,binoculars,2,exp,41440
4684,0,scripted,move the wrench one space to the left,False,chatMessage,7780-91e7f829-76b3-474e-8a56-bce331d65d6b,1,planned_sample,2,director,1522793544100.0,wrench,2,exp,9106
4685,0,scripted,move the bottom block one space to the left,True,chatMessage,7780-91e7f829-76b3-474e-8a56-bce331d65d6b,2,planned_sample,2,director,1522793555565.0,middleBlock,2,exp,20571
4686,1,scripted,move the B Block one space to interior,True,chatMessage,7780-91e7f829-76b3-474e-8a56-bce331d65d6b,2,planned_sample,2,director,1522793581821.0,middleBlock,2,exp,11346
4687,0,scripted,move coffee mug one space to right covering curtains,False,chatMessage,7780-91e7f829-76b3-474e-8a56-bce331d65d6b,3,planned_sample,2,director,1522793613574.0,coffeeMug,2,exp,13716
4688,0,scripted,move the banana up by one space,False,chatMessage,7780-91e7f829-76b3-474e-8a56-bce331d65d6b,0,planned_sample,6,director,1522793634326.0,banana,3,base,34468
4689,0,scripted,move the dollar bill one space to outside under banana,False,chatMessage,7780-91e7f829-76b3-474e-8a56-bce331d65d6b,1,planned_sample,6,director,1522793657348.0,dollar,3,base,12606
4690,0,scripted,move the eraser up by one space,True,chatMessage,7780-91e7f829-76b3-474e-8a56-bce331d65d6b,2,planned_sample,6,director,1522793674102.0,boardEraser,3,base,29358
4691,0,scripted,move feather left one space,False,chatMessage,7780-91e7f829-76b3-474e-8a56-bce331d65d6b,3,planned_sample,6,director,1522793689408.0,feather,3,base,5512
4692,0,scripted,move scirros one space right towards interior covering curtains,False,chatMessage,7780-91e7f829-76b3-474e-8a56-bce331d65d6b,0,planned_sample,3,director,1522793713166.0,scissors,4,exp,12528
4693,0,scripted,move the knife down one space,False,chatMessage,7780-91e7f829-76b3-474e-8a56-bce331d65d6b,1,planned_sample,3,director,1522793727150.0,knife,4,exp,26511
4694,0,scripted,move soap one space to interior,False,chatMessage,7780-91e7f829-76b3-474e-8a56-bce331d65d6b,2,planned_sample,3,director,1522793746695.0,barOfSoap,4,exp,8350
4695,0,unscripted,Move the basketball down one square,False,chatMessage,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,0,planned_sample,5,director,1522794150706.0,basketball,1,exp,9813
4696,0,unscripted,move the brush to the left one square,True,chatMessage,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,1,planned_sample,5,director,1522794189276.0,roundBrush,1,exp,9299
4697,1,unscripted,Move the brush to the left one square,True,chatMessage,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,1,planned_sample,5,director,1522794223260.0,roundBrush,1,exp,12595
4698,0,unscripted,move the headphones to the left one square,False,chatMessage,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,2,planned_sample,5,director,1522794248359.0,headphones,1,exp,6993
4699,0,unscripted,move book to the right one square,False,chatMessage,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,3,planned_sample,5,director,1522794274964.0,book,1,exp,8525
4700,0,unscripted,move the magnet down one square,False,chatMessage,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,0,planned_sample,7,director,1522794304885.0,magnet,2,base,6044
4701,0,unscripted,move the handcuffs down one square,False,chatMessage,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,1,planned_sample,7,director,1522794343620.0,handcuffs,2,base,6446
4702,0,unscripted,move the bear down one square,False,chatMessage,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,2,planned_sample,7,director,1522794367546.0,pandaToy,2,base,7711
4703,0,unscripted,move the candle down one square,True,chatMessage,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,3,planned_sample,7,director,1522794389914.0,mediumCandle,2,base,7036
4704,0,unscripted,move the plane right one square,False,chatMessage,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,0,planned_sample,1,director,1522794415527.0,airplane,3,exp,8014
4705,0,unscripted,move the sunglasses right one square,True,chatMessage,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,1,planned_sample,1,director,1522794437262.0,sunGlasses,3,exp,7018
4706,0,unscripted,move the barrel down one square,False,chatMessage,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,2,planned_sample,1,director,1522794465096.0,barrel,3,exp,7785
4707,0,unscripted,move the sax up one square,False,chatMessage,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,3,planned_sample,1,director,1522794484909.0,saxophone,3,exp,6380
4708,0,unscripted,move the carrot up one square,False,chatMessage,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,0,planned_sample,4,director,1522794507468.0,carrot,4,base,6151
4709,0,unscripted,move the measuring cup down one square,True,chatMessage,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,1,planned_sample,4,director,1522794527878.0,mediumMeasuringCup,4,base,7482
4710,0,unscripted,move water bottle right one square,False,chatMessage,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,2,planned_sample,4,director,1522794551739.0,waterBottle,4,base,5762
4711,0,unscripted,move the chair left one square,False,chatMessage,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,3,planned_sample,4,director,1522794567742.0,chair,4,base,5231
4712,0,unscripted,move the comb up right square,False,chatMessage,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,0,planned_sample,8,director,1522794586758.0,comb,5,exp,6182
4713,1,unscripted,move the comb up one square,False,chatMessage,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,0,planned_sample,8,director,1522794614842.0,comb,5,exp,4643
4714,0,unscripted,move the mouse up one square,True,chatMessage,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,1,planned_sample,8,director,1522794630486.0,computerMouse,5,exp,4882
4715,0,unscripted,move the pan up one square,False,chatMessage,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,2,planned_sample,8,director,1522794653393.0,castIronPan,5,exp,9164
4716,0,unscripted,move the piano left one square,False,chatMessage,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,3,planned_sample,8,director,1522794672386.0,piano,5,exp,6651
4717,0,unscripted,move scissors right one square,False,chatMessage,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,0,planned_sample,3,director,1522794693004.0,scissors,6,exp,6274
4718,0,unscripted,move knife down one square,False,chatMessage,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,1,planned_sample,3,director,1522794711929.0,knife,6,exp,8661
4719,0,unscripted,move soap left one square,False,chatMessage,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,2,planned_sample,3,director,1522794741673.0,barOfSoap,6,exp,6012
4720,0,unscripted,move cassette tape down one square,True,chatMessage,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,3,planned_sample,3,director,1522794764517.0,cassetteTape,6,exp,6491
4721,0,unscripted,move binoculars right one square,False,chatMessage,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,0,planned_sample,2,director,1522794797781.0,binoculars,7,base,11660
4722,0,unscripted,move wrench left one square,False,chatMessage,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,1,planned_sample,2,director,1522794819455.0,wrench,7,base,9131
4723,0,unscripted,move the B block left one square,True,chatMessage,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,2,planned_sample,2,director,1522794848692.0,middleBlock,7,base,9244
4724,0,unscripted,move mug right one square,False,chatMessage,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,3,planned_sample,2,director,1522794868256.0,coffeeMug,7,base,7693
4725,0,unscripted,move banana up one square,False,chatMessage,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,0,planned_sample,6,director,1522794884396.0,banana,8,base,5276
4726,0,unscripted,move dollar right one square,False,chatMessage,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,1,planned_sample,6,director,1522794900255.0,dollar,8,base,4820
4727,0,unscripted,move eraser up one square,True,chatMessage,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,2,planned_sample,6,director,1522794928568.0,boardEraser,8,base,14347
4728,0,unscripted,move feather left one square,False,chatMessage,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,3,planned_sample,6,director,1522794944585.0,feather,8,base,5834
4729,0,unscripted,Move the carrot up one~~~,False,chatMessage,7799-d174c147-343b-43b9-8b31-bb290ead7a75,0,planned_sample,4,director,1522792518950.0,carrot,1,exp,8130
4730,0,unscripted,Move the measuring cup down one,True,chatMessage,7799-d174c147-343b-43b9-8b31-bb290ead7a75,1,planned_sample,4,director,1522792537024.0,mediumMeasuringCup,1,exp,4375
4731,1,unscripted,Glass measuring cup down one,True,chatMessage,7799-d174c147-343b-43b9-8b31-bb290ead7a75,1,planned_sample,4,director,1522792550377.0,mediumMeasuringCup,1,exp,2240
4732,0,unscripted,Plastic water bottle with blue lid right one,False,chatMessage,7799-d174c147-343b-43b9-8b31-bb290ead7a75,2,planned_sample,4,director,1522792571454.0,waterBottle,1,exp,7646
4733,0,unscripted,Chair with white seat left one,False,chatMessage,7799-d174c147-343b-43b9-8b31-bb290ead7a75,3,planned_sample,4,director,1522792612590.0,chair,1,exp,3291
4734,0,unscripted,Tan comb up one,False,chatMessage,7799-d174c147-343b-43b9-8b31-bb290ead7a75,0,planned_sample,8,director,1522792632590.0,comb,2,base,5375
4735,0,unscripted,Silver mouse with black scroll wheel up one,True,chatMessage,7799-d174c147-343b-43b9-8b31-bb290ead7a75,1,planned_sample,8,director,1522792656869.0,computerMouse,2,base,4511
4736,0,unscripted,Cast iron pot up one,False,chatMessage,7799-d174c147-343b-43b9-8b31-bb290ead7a75,2,planned_sample,8,director,1522792697028.0,castIronPan,2,base,4400
4737,0,unscripted,Piano left one,False,chatMessage,7799-d174c147-343b-43b9-8b31-bb290ead7a75,3,planned_sample,8,director,1522792709029.0,piano,2,base,1478
4738,0,unscripted,Magnet down one,False,chatMessage,7799-d174c147-343b-43b9-8b31-bb290ead7a75,0,planned_sample,7,director,1522792730494.0,magnet,3,base,1833
4739,0,unscripted,Handcuffs down one,False,chatMessage,7799-d174c147-343b-43b9-8b31-bb290ead7a75,1,planned_sample,7,director,1522792739957.0,handcuffs,3,base,1735
4740,0,unscripted,Stuffed panda down one,False,chatMessage,7799-d174c147-343b-43b9-8b31-bb290ead7a75,2,planned_sample,7,director,1522792753235.0,pandaToy,3,base,2983
4741,0,unscripted,Red candle down one,True,chatMessage,7799-d174c147-343b-43b9-8b31-bb290ead7a75,3,planned_sample,7,director,1522792762651.0,mediumCandle,3,base,1647
4742,0,unscripted,Basketball down one,False,chatMessage,7799-d174c147-343b-43b9-8b31-bb290ead7a75,0,planned_sample,5,director,1522792773442.0,basketball,4,exp,2152
4743,0,unscripted,Hairbrush left one,True,chatMessage,7799-d174c147-343b-43b9-8b31-bb290ead7a75,1,planned_sample,5,director,1522792793571.0,roundBrush,4,exp,3103
4744,1,unscripted,Brush left one,True,chatMessage,7799-d174c147-343b-43b9-8b31-bb290ead7a75,1,planned_sample,5,director,1522792808578.0,roundBrush,4,exp,1288
4745,0,scripted,Move the scissors one block to the right,False,chatMessage,7879-6b108512-4ef5-4a09-ba00-34456c55675c,0,planned_sample,3,director,1522792784782.0,scissors,1,base,11994
4746,0,scripted,move the magnet down by one space,False,chatMessage,7915-6adabe85-d7fb-4a73-8f64-9feb28508e17,0,planned_sample,7,director,1522802736142.0,magnet,1,base,NaN
4747,0,scripted,MOVE THE HANDCUFFS DOWN ONE SPACE,False,chatMessage,7915-6adabe85-d7fb-4a73-8f64-9feb28508e17,1,planned_sample,7,director,1522802764179.0,handcuffs,1,base,8546
4748,0,scripted,Move the bear down one space,False,chatMessage,7915-6adabe85-d7fb-4a73-8f64-9feb28508e17,2,planned_sample,7,director,1522802784922.0,pandaToy,1,base,8639
4749,0,scripted,move the small candle down by one space,True,chatMessage,7915-6adabe85-d7fb-4a73-8f64-9feb28508e17,3,planned_sample,7,director,1522802798625.0,mediumCandle,1,base,22310
4750,0,scripted,move the binoculars one space to the right,False,chatMessage,7915-6adabe85-d7fb-4a73-8f64-9feb28508e17,0,planned_sample,2,director,1522802815641.0,binoculars,2,exp,39329
4751,0,scripted,move the wrench to the space toward the block,False,chatMessage,7915-6adabe85-d7fb-4a73-8f64-9feb28508e17,1,planned_sample,2,director,1522802848533.0,wrench,2,exp,18710
4752,0,scripted,move the bottom block one space to the left,True,chatMessage,7915-6adabe85-d7fb-4a73-8f64-9feb28508e17,2,planned_sample,2,director,1522802865564.0,middleBlock,2,exp,35742
4753,1,scripted,move the bottom block one space to the left,True,chatMessage,7915-6adabe85-d7fb-4a73-8f64-9feb28508e17,1,planned_sample,2,director,1522802873157.0,middleBlock,2,exp,43318
4754,1,scripted,move the blue block back one space ,True,chatMessage,7915-6adabe85-d7fb-4a73-8f64-9feb28508e17,2,planned_sample,2,director,1522802904122.0,middleBlock,2,exp,22987
4755,0,scripted,move the over one space,False,chatMessage,7915-6adabe85-d7fb-4a73-8f64-9feb28508e17,3,planned_sample,2,director,1522802927692.0,coffeeMug,2,exp,9285
4756,1,scripted,move the cup over one space,False,chatMessage,7915-6adabe85-d7fb-4a73-8f64-9feb28508e17,3,planned_sample,2,director,1522802952605.0,coffeeMug,2,exp,7383
4757,0,scripted,move the banana up by one space,False,chatMessage,7915-6adabe85-d7fb-4a73-8f64-9feb28508e17,0,planned_sample,6,director,1522802969371.0,banana,3,base,24149
4758,0,scripted,move the dollar where the banana was,False,chatMessage,7915-6adabe85-d7fb-4a73-8f64-9feb28508e17,1,planned_sample,6,director,1522802992485.0,dollar,3,base,12988
4759,0,scripted,move the eraser up by one space,True,chatMessage,7915-6adabe85-d7fb-4a73-8f64-9feb28508e17,2,planned_sample,6,director,1522803019334.0,boardEraser,3,base,39835
4760,0,scripted,move the feather back one space,False,chatMessage,7915-6adabe85-d7fb-4a73-8f64-9feb28508e17,3,planned_sample,6,director,1522803042775.0,feather,3,base,11614
4761,0,scripted,move the ball down one space ,False,chatMessage,7915-6adabe85-d7fb-4a73-8f64-9feb28508e17,0,planned_sample,5,director,1522803065616.0,basketball,4,base,9020
4762,0,scripted,move the brush one space to the left,True,chatMessage,7915-6adabe85-d7fb-4a73-8f64-9feb28508e17,1,planned_sample,5,director,1522803080911.0,roundBrush,4,base,24316
4763,0,scripted,move the head phones back one space ,False,chatMessage,7915-6adabe85-d7fb-4a73-8f64-9feb28508e17,2,planned_sample,5,director,1522803113193.0,headphones,4,base,11530
4764,0,scripted,move the book one space to the right,False,chatMessage,7915-6adabe85-d7fb-4a73-8f64-9feb28508e17,3,planned_sample,5,director,1522803130517.0,book,4,base,28856
4765,0,scripted,move the scissors to the right  ,False,chatMessage,7915-6adabe85-d7fb-4a73-8f64-9feb28508e17,0,planned_sample,3,director,1522803162733.0,scissors,5,exp,17869
4766,0,scripted,move the knife down one space,False,chatMessage,7915-6adabe85-d7fb-4a73-8f64-9feb28508e17,1,planned_sample,3,director,1522803175482.0,knife,5,exp,30605
4767,0,scripted,move the soap to the left,False,chatMessage,7915-6adabe85-d7fb-4a73-8f64-9feb28508e17,2,planned_sample,3,director,1522803197888.0,barOfSoap,5,exp,10718
4768,0,scripted,move the tape down by one space,True,chatMessage,7915-6adabe85-d7fb-4a73-8f64-9feb28508e17,3,planned_sample,3,director,1522803213190.0,cassetteTape,5,exp,26010
4769,1,scripted,move the music tape to space blow it ,True,chatMessage,7915-6adabe85-d7fb-4a73-8f64-9feb28508e17,3,planned_sample,3,director,1522803249095.0,cassetteTape,5,exp,21267
4770,0,scripted,move the comb to space above it ,False,chatMessage,7915-6adabe85-d7fb-4a73-8f64-9feb28508e17,0,planned_sample,8,director,1522803271014.0,comb,6,exp,10654
4771,0,scripted,move the mouse up by one space,True,chatMessage,7915-6adabe85-d7fb-4a73-8f64-9feb28508e17,1,planned_sample,8,director,1522803283346.0,computerMouse,6,exp,22988
4772,0,scripted,move the skillet up one space,False,chatMessage,7915-6adabe85-d7fb-4a73-8f64-9feb28508e17,2,planned_sample,8,director,1522803311091.0,castIronPan,6,exp,13839
4773,0,scripted,move piano to the left ,False,chatMessage,7915-6adabe85-d7fb-4a73-8f64-9feb28508e17,3,planned_sample,8,director,1522803346087.0,piano,6,exp,21847
4774,0,scripted,move the carrot up one space,False,chatMessage,7915-6adabe85-d7fb-4a73-8f64-9feb28508e17,0,planned_sample,4,director,1522803362087.0,carrot,7,base,37847
4775,0,scripted,move the large measuring cup down one space,True,chatMessage,7915-6adabe85-d7fb-4a73-8f64-9feb28508e17,1,planned_sample,4,director,1522803374743.0,mediumMeasuringCup,7,base,50504
4776,0,scripted,move water bottle to the right ,False,chatMessage,7915-6adabe85-d7fb-4a73-8f64-9feb28508e17,2,planned_sample,4,director,1522803401045.0,waterBottle,7,base,11325
4777,0,scripted,move the chair to the left ,False,chatMessage,7915-6adabe85-d7fb-4a73-8f64-9feb28508e17,3,planned_sample,4,director,1522803422027.0,chair,7,base,8731
4778,0,scripted,move the plane to the right ,False,chatMessage,7915-6adabe85-d7fb-4a73-8f64-9feb28508e17,0,planned_sample,1,director,1522803446039.0,airplane,8,exp,7814
4779,0,scripted,move the glasses one space to the right,True,chatMessage,7915-6adabe85-d7fb-4a73-8f64-9feb28508e17,1,planned_sample,1,director,1522803457806.0,sunGlasses,8,exp,19579
4780,0,scripted,move the barrel down by one space,False,chatMessage,7915-6adabe85-d7fb-4a73-8f64-9feb28508e17,2,planned_sample,1,director,1522803471059.0,barrel,8,exp,32827
4781,0,scripted,move the music instrument up one ,False,chatMessage,7915-6adabe85-d7fb-4a73-8f64-9feb28508e17,3,planned_sample,1,director,1522803494491.0,saxophone,8,exp,12689
4782,0,unscripted,move the binoculars one square to the right~~~,False,chatMessage,7975-32a7aea5-ac36-46c8-aee9-e8872dc31ce9,0,planned_sample,2,director,1522792731057.0,binoculars,1,exp,31077
4783,0,unscripted,move the wrench one square to the left~~~,False,chatMessage,7975-32a7aea5-ac36-46c8-aee9-e8872dc31ce9,1,planned_sample,2,director,1522792757496.0,wrench,1,exp,5830
4784,0,unscripted,move the block one square to the left~~~,True,chatMessage,7975-32a7aea5-ac36-46c8-aee9-e8872dc31ce9,2,planned_sample,2,director,1522792779608.0,middleBlock,1,exp,7159
4785,0,unscripted,move the coffee cup one square to the right~~~,False,chatMessage,7975-32a7aea5-ac36-46c8-aee9-e8872dc31ce9,3,planned_sample,2,director,1522792804895.0,coffeeMug,1,exp,7574
4786,0,scripted,move the magnet down by one space,False,chatMessage,7977-1c061827-b189-446f-89fd-3624fdaa57d9,0,planned_sample,7,director,1522826992713.0,magnet,1,base,NaN
4787,0,scripted,Move the handcuffs down by one space~~~,False,chatMessage,7977-1c061827-b189-446f-89fd-3624fdaa57d9,1,planned_sample,7,director,1522827018282.0,handcuffs,1,base,9775
4788,0,scripted,Move the stuffed panda sown one space~~~,False,chatMessage,7977-1c061827-b189-446f-89fd-3624fdaa57d9,2,planned_sample,7,director,1522827041250.0,pandaToy,1,base,11130
4789,0,scripted,move the small candle down by one space,True,chatMessage,7977-1c061827-b189-446f-89fd-3624fdaa57d9,3,planned_sample,7,director,1522827054816.0,mediumCandle,1,base,24699
4790,0,scripted,Move the scissors right one space~~~,False,chatMessage,7977-1c061827-b189-446f-89fd-3624fdaa57d9,0,planned_sample,3,director,1522827079603.0,scissors,2,exp,12638
4791,0,scripted,move the knife down one space,False,chatMessage,7977-1c061827-b189-446f-89fd-3624fdaa57d9,1,planned_sample,3,director,1522827092053.0,knife,2,exp,25091
4792,0,scripted,Move the bar of soap to the left one space,False,chatMessage,7977-1c061827-b189-446f-89fd-3624fdaa57d9,2,planned_sample,3,director,1522827121630.0,barOfSoap,2,exp,10801
4793,0,scripted,move the tape down by one space,True,chatMessage,7977-1c061827-b189-446f-89fd-3624fdaa57d9,3,planned_sample,3,director,1522827135481.0,cassetteTape,2,exp,24503
4794,1,scripted,Move the cassette tape with its left reel full down one space~,True,chatMessage,7977-1c061827-b189-446f-89fd-3624fdaa57d9,3,planned_sample,3,director,1522827173743.0,cassetteTape,2,exp,25566
4795,0,scripted,move the banana up by one space,False,chatMessage,7977-1c061827-b189-446f-89fd-3624fdaa57d9,0,planned_sample,6,director,1522827183194.0,banana,3,exp,35014
4796,0,scripted,Move the one dollar bill right one space,False,chatMessage,7977-1c061827-b189-446f-89fd-3624fdaa57d9,1,planned_sample,6,director,1522827205464.0,dollar,3,exp,7869
4797,0,scripted,move the eraser up by one space,True,chatMessage,7977-1c061827-b189-446f-89fd-3624fdaa57d9,2,planned_sample,6,director,1522827222239.0,boardEraser,3,exp,24641
4798,0,scripted,Move the grey feather left one space~~~,False,chatMessage,7977-1c061827-b189-446f-89fd-3624fdaa57d9,3,planned_sample,6,director,1522827246206.0,feather,3,exp,11231
4799,0,scripted,move the carrot up one space,False,chatMessage,7977-1c061827-b189-446f-89fd-3624fdaa57d9,0,planned_sample,4,director,1522827272469.0,carrot,4,base,37404
4800,0,scripted,move the large measuring cup down one space,True,chatMessage,7977-1c061827-b189-446f-89fd-3624fdaa57d9,1,planned_sample,4,director,1522827281336.0,mediumMeasuringCup,4,base,46367
4801,1,scripted,Move the Pyrex measuring cup with red lettering down one space,True,chatMessage,7977-1c061827-b189-446f-89fd-3624fdaa57d9,1,planned_sample,4,director,1522827306104.0,mediumMeasuringCup,4,base,12949
4802,0,scripted,Move the blue water bottle right one space~~~,False,chatMessage,7977-1c061827-b189-446f-89fd-3624fdaa57d9,2,planned_sample,4,director,1522827330830.0,waterBottle,4,base,9228
4803,0,scripted,Move the woden char with a white seat to the left one space,False,chatMessage,7977-1c061827-b189-446f-89fd-3624fdaa57d9,3,planned_sample,4,director,1522827358325.0,chair,4,base,10993
4804,0,scripted,Move the brown comb up one space,False,chatMessage,7977-1c061827-b189-446f-89fd-3624fdaa57d9,0,planned_sample,8,director,1522827386996.0,comb,5,base,18109
4805,0,scripted,move the mouse up by one space,True,chatMessage,7977-1c061827-b189-446f-89fd-3624fdaa57d9,1,planned_sample,8,director,1522827399286.0,computerMouse,5,base,30397
4806,0,scripted,Move the cast iron skillet up one space,False,chatMessage,7977-1c061827-b189-446f-89fd-3624fdaa57d9,2,planned_sample,8,director,1522827419852.0,castIronPan,5,base,9650
4807,0,scripted,Move the black grand piano left one space,False,chatMessage,7977-1c061827-b189-446f-89fd-3624fdaa57d9,3,planned_sample,8,director,1522827457981.0,piano,5,base,28502
4808,0,scripted,Move the red aeroplane to the right one space,False,chatMessage,7977-1c061827-b189-446f-89fd-3624fdaa57d9,0,planned_sample,1,director,1522827483725.0,airplane,6,exp,12382
4809,0,scripted,move the glasses one space to the right,True,chatMessage,7977-1c061827-b189-446f-89fd-3624fdaa57d9,1,planned_sample,1,director,1522827501075.0,sunGlasses,6,exp,29729
4810,0,scripted,move the barrel down by one space,False,chatMessage,7977-1c061827-b189-446f-89fd-3624fdaa57d9,2,planned_sample,1,director,1522827511744.0,barrel,6,exp,40401
4811,0,scripted,Move the silvery saxophone up one space,False,chatMessage,7977-1c061827-b189-446f-89fd-3624fdaa57d9,3,planned_sample,1,director,1522827539242.0,saxophone,6,exp,13581
4812,0,scripted,move the binoculars one space to the right,False,chatMessage,7977-1c061827-b189-446f-89fd-3624fdaa57d9,0,planned_sample,2,director,1522827549817.0,binoculars,7,exp,24164
4813,1,scripted,Move the binoculars one space to the right,False,chatMessage,7977-1c061827-b189-446f-89fd-3624fdaa57d9,0,planned_sample,2,director,1522827584663.0,binoculars,7,exp,13970
4814,0,scripted,Move the wrench one space to the left,False,chatMessage,7977-1c061827-b189-446f-89fd-3624fdaa57d9,1,planned_sample,2,director,1522827607524.0,wrench,7,exp,9121
4815,0,scripted,move the bottom block one space to the left,True,chatMessage,7977-1c061827-b189-446f-89fd-3624fdaa57d9,2,planned_sample,2,director,1522827618975.0,middleBlock,7,exp,20577
4816,0,scripted,Move the white mug full of dark liquid one space to the right,False,chatMessage,7977-1c061827-b189-446f-89fd-3624fdaa57d9,3,planned_sample,2,director,1522827653273.0,coffeeMug,7,exp,11396
4817,0,scripted,Move the orange basketball one space down,False,chatMessage,7977-1c061827-b189-446f-89fd-3624fdaa57d9,0,planned_sample,5,director,1522827674193.0,basketball,8,base,7733
4818,0,scripted,move the brush one space to the left,True,chatMessage,7977-1c061827-b189-446f-89fd-3624fdaa57d9,1,planned_sample,5,director,1522827683984.0,roundBrush,8,base,17521
4819,0,scripted,Move the red over.ear earphone one space to the right,False,chatMessage,7977-1c061827-b189-446f-89fd-3624fdaa57d9,2,planned_sample,5,director,1522827706659.0,headphones,8,base,11424
4820,1,scripted,"The red earphones one space to the left, sorry",False,chatMessage,7977-1c061827-b189-446f-89fd-3624fdaa57d9,2,planned_sample,5,director,1522827749897.0,headphones,8,base,21207
4821,0,scripted,move the book one space to the right,False,chatMessage,7977-1c061827-b189-446f-89fd-3624fdaa57d9,3,planned_sample,5,director,1522827763994.0,book,8,base,35301
4822,0,scripted,move the airplane one square to the right,False,chatMessage,7986-c20fcf00-00a5-4f25-a4a4-4c51a3acac9a,0,planned_sample,1,director,1522823271311.0,airplane,1,base,13879
4823,0,scripted,move the glasses one space to the right,True,chatMessage,7986-c20fcf00-00a5-4f25-a4a4-4c51a3acac9a,1,planned_sample,1,director,1522823306762.0,sunGlasses,1,base,49332
4824,0,scripted,move the barrel down by one space,False,chatMessage,7986-c20fcf00-00a5-4f25-a4a4-4c51a3acac9a,2,planned_sample,1,director,1522823330333.0,barrel,1,base,72904
4825,0,scripted,move the saxophone up one space,False,chatMessage,7986-c20fcf00-00a5-4f25-a4a4-4c51a3acac9a,3,planned_sample,1,director,1522823360115.0,saxophone,1,base,15976
4826,0,scripted,move the magnet down by one space,False,chatMessage,7986-c20fcf00-00a5-4f25-a4a4-4c51a3acac9a,0,planned_sample,7,director,1522823392266.0,magnet,2,exp,48127
4827,0,scripted,move the handcuffs down one space,False,chatMessage,7986-c20fcf00-00a5-4f25-a4a4-4c51a3acac9a,1,planned_sample,7,director,1522823415039.0,handcuffs,2,exp,8022
4828,0,scripted,move the teddy bear down one space,False,chatMessage,7986-c20fcf00-00a5-4f25-a4a4-4c51a3acac9a,2,planned_sample,7,director,1522823442049.0,pandaToy,2,exp,8881
4829,0,scripted,move the small candle down by one space,True,chatMessage,7986-c20fcf00-00a5-4f25-a4a4-4c51a3acac9a,3,planned_sample,7,director,1522823478787.0,mediumCandle,2,exp,45619
