,attemptNum,condition,critical,eventType,gameid,instructionNum,iterationName,objectSet,onOff,serverTime,targetObject,timeElapsed,trialNum,trialType
1382,3,unscripted,True,mouseOverDistractor,8181-5b943f79-f3a7-4b00-9e30-648b53212d3a,0,planned_sample,5,on,1522815916375.0,roundBrush,5279,7,exp
1383,3,unscripted,True,mouseOverDistractor,8181-5b943f79-f3a7-4b00-9e30-648b53212d3a,0,planned_sample,5,off,1522815916512.0,roundBrush,5414,7,exp
1384,0,scripted,True,mouseOverDistractor,0640-8634fa92-8347-460a-bcfc-40a75abaa78e,1,planned_sample,4,on,1522815972974.0,mediumMeasuringCup,12429,5,exp
1385,0,scripted,True,mouseOverDistractor,0640-8634fa92-8347-460a-bcfc-40a75abaa78e,1,planned_sample,4,off,1522815973032.0,mediumMeasuringCup,12462,5,exp
1386,0,scripted,True,mouseOverDistractor,0640-8634fa92-8347-460a-bcfc-40a75abaa78e,1,planned_sample,4,on,1522815976389.0,mediumMeasuringCup,489,5,exp
1387,0,scripted,True,mouseOverDistractor,0640-8634fa92-8347-460a-bcfc-40a75abaa78e,1,planned_sample,4,off,1522815976489.0,mediumMeasuringCup,574,5,exp
1388,0,scripted,True,mouseOverDistractor,0640-8634fa92-8347-460a-bcfc-40a75abaa78e,1,planned_sample,4,on,1522815979051.0,mediumMeasuringCup,3142,5,exp
1389,0,scripted,True,mouseOverDistractor,0640-8634fa92-8347-460a-bcfc-40a75abaa78e,1,planned_sample,4,off,1522815980020.0,mediumMeasuringCup,4102,5,exp
1390,0,scripted,True,mouseOverDistractor,0640-8634fa92-8347-460a-bcfc-40a75abaa78e,1,planned_sample,4,on,1522815980075.0,mediumMeasuringCup,4173,5,exp
1391,0,scripted,True,mouseOverDistractor,0640-8634fa92-8347-460a-bcfc-40a75abaa78e,1,planned_sample,4,off,1522815980509.0,mediumMeasuringCup,4590,5,exp
1392,0,scripted,True,mouseOverDistractor,0640-8634fa92-8347-460a-bcfc-40a75abaa78e,1,planned_sample,4,on,1522815980696.0,mediumMeasuringCup,4789,5,exp
1393,1,scripted,True,mouseOverDistractor,0640-8634fa92-8347-460a-bcfc-40a75abaa78e,0,planned_sample,4,off,1522815981461.0,mediumMeasuringCup,5558,5,exp
1394,1,scripted,True,mouseOverDistractor,0640-8634fa92-8347-460a-bcfc-40a75abaa78e,0,planned_sample,4,on,1522815981708.0,mediumMeasuringCup,5806,5,exp
1395,1,scripted,True,mouseOverDistractor,0640-8634fa92-8347-460a-bcfc-40a75abaa78e,1,planned_sample,4,on,1522815985578.0,mediumMeasuringCup,9646,5,exp
1396,1,scripted,True,mouseOverDistractor,0640-8634fa92-8347-460a-bcfc-40a75abaa78e,1,planned_sample,4,off,1522815985658.0,mediumMeasuringCup,9739,5,exp
1397,4,unscripted,True,mouseOverDistractor,8181-5b943f79-f3a7-4b00-9e30-648b53212d3a,1,planned_sample,5,on,1522816024792.0,roundBrush,6155,7,exp
1398,4,unscripted,True,mouseOverDistractor,8181-5b943f79-f3a7-4b00-9e30-648b53212d3a,1,planned_sample,5,off,1522816027105.0,roundBrush,8487,7,exp
1399,5,unscripted,True,mouseOverDistractor,8181-5b943f79-f3a7-4b00-9e30-648b53212d3a,1,planned_sample,5,on,1522816053939.0,roundBrush,4023,7,exp
1400,5,unscripted,True,mouseOverDistractor,8181-5b943f79-f3a7-4b00-9e30-648b53212d3a,1,planned_sample,5,off,1522816054140.0,roundBrush,4222,7,exp
1401,0,unscripted,True,mouseOverDistractor,8181-5b943f79-f3a7-4b00-9e30-648b53212d3a,1,planned_sample,8,on,1522816107205.0,computerMouse,5876,8,exp
1402,0,unscripted,True,mouseOverDistractor,8181-5b943f79-f3a7-4b00-9e30-648b53212d3a,1,planned_sample,8,off,1522816107253.0,computerMouse,5926,8,exp
1403,0,unscripted,True,mouseOverDistractor,8181-5b943f79-f3a7-4b00-9e30-648b53212d3a,1,planned_sample,8,on,1522816116570.0,computerMouse,1905,8,exp
1404,0,scripted,True,mouseOverDistractor,0640-8634fa92-8347-460a-bcfc-40a75abaa78e,1,planned_sample,1,on,1522816150497.0,sunGlasses,10221,7,exp
1405,0,scripted,True,mouseOverDistractor,0640-8634fa92-8347-460a-bcfc-40a75abaa78e,1,planned_sample,1,off,1522816168009.0,sunGlasses,27701,7,exp
1406,0,scripted,True,mouseOverDistractor,0640-8634fa92-8347-460a-bcfc-40a75abaa78e,1,planned_sample,1,on,1522816175510.0,sunGlasses,6197,7,exp
1407,0,scripted,True,mouseOverDistractor,0640-8634fa92-8347-460a-bcfc-40a75abaa78e,1,planned_sample,1,off,1522816175778.0,sunGlasses,6445,7,exp
1408,0,scripted,True,mouseOverDistractor,0640-8634fa92-8347-460a-bcfc-40a75abaa78e,1,planned_sample,1,on,1522816176574.0,sunGlasses,7215,7,exp
1409,0,scripted,True,mouseOverDistractor,0640-8634fa92-8347-460a-bcfc-40a75abaa78e,1,planned_sample,1,off,1522816176661.0,sunGlasses,7348,7,exp
1410,0,scripted,True,mouseOverDistractor,0640-8634fa92-8347-460a-bcfc-40a75abaa78e,2,planned_sample,6,on,1522816249946.0,boardEraser,2680,8,exp
1411,0,scripted,True,mouseOverDistractor,0640-8634fa92-8347-460a-bcfc-40a75abaa78e,2,planned_sample,6,off,1522816250046.0,boardEraser,2779,8,exp
1412,0,scripted,True,mouseOverDistractor,0640-8634fa92-8347-460a-bcfc-40a75abaa78e,2,planned_sample,6,on,1522816257997.0,boardEraser,6111,8,exp
1413,0,scripted,True,mouseOverDistractor,0640-8634fa92-8347-460a-bcfc-40a75abaa78e,2,planned_sample,6,off,1522816257998.0,boardEraser,6194,8,exp
1414,0,scripted,True,mouseOverDistractor,1459-7eeb4d17-275d-4664-a1af-1462bef639e0,3,planned_sample,3,on,1522819740850.0,cassetteTape,2506,1,exp
1415,0,scripted,True,mouseOverDistractor,1459-7eeb4d17-275d-4664-a1af-1462bef639e0,3,planned_sample,3,off,1522819740913.0,cassetteTape,2562,1,exp
1416,0,scripted,True,mouseOverDistractor,1459-7eeb4d17-275d-4664-a1af-1462bef639e0,3,planned_sample,3,on,1522819743145.0,cassetteTape,4798,1,exp
1417,1,scripted,True,mouseOverDistractor,1459-7eeb4d17-275d-4664-a1af-1462bef639e0,2,planned_sample,3,off,1522819745276.0,cassetteTape,6935,1,exp
1418,1,scripted,True,mouseOverDistractor,1459-7eeb4d17-275d-4664-a1af-1462bef639e0,2,planned_sample,3,on,1522819745380.0,cassetteTape,7038,1,exp
1419,1,scripted,True,mouseOverDistractor,1459-7eeb4d17-275d-4664-a1af-1462bef639e0,2,planned_sample,3,off,1522819745514.0,cassetteTape,7173,1,exp
1420,1,scripted,True,mouseOverDistractor,1459-7eeb4d17-275d-4664-a1af-1462bef639e0,2,planned_sample,3,on,1522819747686.0,cassetteTape,9346,1,exp
1421,1,scripted,True,mouseOverDistractor,1459-7eeb4d17-275d-4664-a1af-1462bef639e0,3,planned_sample,3,on,1522819747794.0,cassetteTape,9457,1,exp
1422,1,scripted,True,mouseOverDistractor,1459-7eeb4d17-275d-4664-a1af-1462bef639e0,3,planned_sample,3,off,1522819770693.0,cassetteTape,32356,1,exp
1423,1,scripted,True,mouseOverDistractor,1459-7eeb4d17-275d-4664-a1af-1462bef639e0,3,planned_sample,3,on,1522819770729.0,cassetteTape,32392,1,exp
1424,1,scripted,True,mouseOverDistractor,1459-7eeb4d17-275d-4664-a1af-1462bef639e0,3,planned_sample,3,off,1522819770764.0,cassetteTape,32427,1,exp
1425,0,scripted,True,mouseOverDistractor,4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211,3,planned_sample,3,on,1522819849023.0,cassetteTape,2251,2,exp
1426,1,scripted,True,mouseOverDistractor,4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211,2,planned_sample,3,off,1522819850913.0,cassetteTape,4137,2,exp
1427,1,scripted,True,mouseOverDistractor,4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211,2,planned_sample,3,on,1522819851356.0,cassetteTape,4585,2,exp
1428,1,scripted,True,mouseOverDistractor,4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211,2,planned_sample,3,off,1522819851607.0,cassetteTape,4837,2,exp
1429,1,scripted,True,mouseOverDistractor,4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211,2,planned_sample,3,on,1522819852056.0,cassetteTape,5285,2,exp
1430,1,scripted,True,mouseOverDistractor,4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211,2,planned_sample,3,off,1522819852989.0,cassetteTape,6219,2,exp
1431,0,scripted,True,mouseOverDistractor,4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211,3,planned_sample,7,on,1522819938253.0,mediumCandle,936,3,exp
1432,1,scripted,True,mouseOverDistractor,4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211,2,planned_sample,7,off,1522819939907.0,mediumCandle,2591,3,exp
1433,1,scripted,True,mouseOverDistractor,4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211,2,planned_sample,7,on,1522819940352.0,mediumCandle,3036,3,exp
1434,1,scripted,True,mouseOverDistractor,4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211,3,planned_sample,7,on,1522819943640.0,mediumCandle,6321,3,exp
1435,1,scripted,True,mouseOverDistractor,4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211,3,planned_sample,7,off,1522819954508.0,mediumCandle,17193,3,exp
1436,0,scripted,True,mouseOverDistractor,0054-0f179884-b136-4292-8dd7-fb6fb720c7f0,1,planned_sample,8,on,1522819999384.0,computerMouse,626,2,exp
1437,1,scripted,True,mouseOverDistractor,0054-0f179884-b136-4292-8dd7-fb6fb720c7f0,0,planned_sample,8,off,1522820001778.0,computerMouse,3016,2,exp
1438,1,scripted,True,mouseOverDistractor,0054-0f179884-b136-4292-8dd7-fb6fb720c7f0,0,planned_sample,8,on,1522820002252.0,computerMouse,3495,2,exp
1439,1,scripted,True,mouseOverDistractor,0054-0f179884-b136-4292-8dd7-fb6fb720c7f0,1,planned_sample,8,on,1522820005057.0,computerMouse,6300,2,exp
1440,1,scripted,True,mouseOverDistractor,0054-0f179884-b136-4292-8dd7-fb6fb720c7f0,1,planned_sample,8,off,1522820027353.0,computerMouse,28596,2,exp
1441,1,scripted,True,mouseOverDistractor,0054-0f179884-b136-4292-8dd7-fb6fb720c7f0,1,planned_sample,8,on,1522820034260.0,computerMouse,35503,2,exp
1442,1,scripted,True,mouseOverDistractor,0054-0f179884-b136-4292-8dd7-fb6fb720c7f0,1,planned_sample,8,off,1522820034458.0,computerMouse,35704,2,exp
1443,1,scripted,True,mouseOverDistractor,0054-0f179884-b136-4292-8dd7-fb6fb720c7f0,1,planned_sample,8,on,1522820062984.0,computerMouse,8196,2,exp
1444,2,scripted,True,mouseOverDistractor,0054-0f179884-b136-4292-8dd7-fb6fb720c7f0,0,planned_sample,8,off,1522820065115.0,computerMouse,10322,2,exp
1445,2,scripted,True,mouseOverDistractor,0054-0f179884-b136-4292-8dd7-fb6fb720c7f0,0,planned_sample,8,on,1522820066270.0,computerMouse,11482,2,exp
1446,2,scripted,True,mouseOverDistractor,0054-0f179884-b136-4292-8dd7-fb6fb720c7f0,0,planned_sample,8,off,1522820066452.0,computerMouse,11665,2,exp
1447,2,scripted,True,mouseOverDistractor,0054-0f179884-b136-4292-8dd7-fb6fb720c7f0,1,planned_sample,8,on,1522820068370.0,computerMouse,13583,2,exp
1448,2,scripted,True,mouseOverDistractor,0054-0f179884-b136-4292-8dd7-fb6fb720c7f0,1,planned_sample,8,off,1522820071373.0,computerMouse,16585,2,exp
1449,0,scripted,True,mouseOverDistractor,4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211,1,planned_sample,8,on,1522820093203.0,computerMouse,2019,6,exp
1450,1,scripted,True,mouseOverDistractor,4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211,0,planned_sample,8,off,1522820094027.0,computerMouse,2842,6,exp
1451,1,scripted,True,mouseOverDistractor,4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211,0,planned_sample,8,on,1522820094485.0,computerMouse,3304,6,exp
1452,1,scripted,True,mouseOverDistractor,4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211,0,planned_sample,8,off,1522820096485.0,computerMouse,5304,6,exp
1453,0,scripted,True,mouseOverDistractor,7624-3c1b623b-35f4-4cbe-b1be-286bb5049d51,3,planned_sample,7,on,1522820099467.0,mediumCandle,5645,1,exp
1454,0,scripted,True,mouseOverDistractor,7624-3c1b623b-35f4-4cbe-b1be-286bb5049d51,3,planned_sample,7,off,1522820099681.0,mediumCandle,5860,1,exp
1455,0,scripted,True,mouseOverDistractor,7624-3c1b623b-35f4-4cbe-b1be-286bb5049d51,1,planned_sample,1,on,1522820162588.0,sunGlasses,11942,2,base
1456,0,scripted,True,mouseOverDistractor,7624-3c1b623b-35f4-4cbe-b1be-286bb5049d51,1,planned_sample,1,off,1522820164782.0,sunGlasses,14141,2,base
1457,0,scripted,True,mouseOverDistractor,0054-0f179884-b136-4292-8dd7-fb6fb720c7f0,1,planned_sample,4,on,1522820221209.0,mediumMeasuringCup,4390,3,exp
1458,1,scripted,True,mouseOverDistractor,0054-0f179884-b136-4292-8dd7-fb6fb720c7f0,0,planned_sample,4,off,1522820223425.0,mediumMeasuringCup,6600,3,exp
1459,0,scripted,True,mouseOverDistractor,9856-71d419c9-4739-4d4c-bc4d-2bfb5551b540,1,planned_sample,4,on,1522820289989.0,mediumMeasuringCup,1017,2,exp
1460,0,scripted,True,mouseOverDistractor,9856-71d419c9-4739-4d4c-bc4d-2bfb5551b540,1,planned_sample,4,off,1522820291072.0,mediumMeasuringCup,2100,2,exp
1461,0,scripted,True,mouseOverDistractor,9856-71d419c9-4739-4d4c-bc4d-2bfb5551b540,1,planned_sample,4,on,1522820291539.0,mediumMeasuringCup,2568,2,exp
1462,1,scripted,True,mouseOverDistractor,9856-71d419c9-4739-4d4c-bc4d-2bfb5551b540,0,planned_sample,4,off,1522820294479.0,mediumMeasuringCup,5483,2,exp
1463,1,scripted,True,mouseOverDistractor,9856-71d419c9-4739-4d4c-bc4d-2bfb5551b540,0,planned_sample,4,on,1522820295404.0,mediumMeasuringCup,6434,2,exp
1464,1,scripted,True,mouseOverDistractor,9856-71d419c9-4739-4d4c-bc4d-2bfb5551b540,0,planned_sample,4,off,1522820295903.0,mediumMeasuringCup,6934,2,exp
1465,1,scripted,True,mouseOverDistractor,9856-71d419c9-4739-4d4c-bc4d-2bfb5551b540,1,planned_sample,4,on,1522820301171.0,mediumMeasuringCup,12201,2,exp
1466,1,scripted,True,mouseOverDistractor,9856-71d419c9-4739-4d4c-bc4d-2bfb5551b540,1,planned_sample,4,off,1522820301187.0,mediumMeasuringCup,12217,2,exp
1467,0,scripted,True,mouseOverDistractor,7689-97d4aba1-5f4f-41cd-9b65-b1f6222f20bc,3,planned_sample,7,on,1522820332111.0,mediumCandle,20343,4,exp
1468,0,scripted,True,mouseOverDistractor,7689-97d4aba1-5f4f-41cd-9b65-b1f6222f20bc,3,planned_sample,7,off,1522820332286.0,mediumCandle,20517,4,exp
1469,0,scripted,True,mouseOverDistractor,7689-97d4aba1-5f4f-41cd-9b65-b1f6222f20bc,3,planned_sample,7,on,1522820334407.0,mediumCandle,1083,4,exp
1470,0,scripted,True,mouseOverDistractor,7689-97d4aba1-5f4f-41cd-9b65-b1f6222f20bc,3,planned_sample,7,off,1522820334676.0,mediumCandle,1348,4,exp
1471,0,scripted,True,mouseOverDistractor,7689-97d4aba1-5f4f-41cd-9b65-b1f6222f20bc,3,planned_sample,7,on,1522820335580.0,mediumCandle,2096,4,exp
1472,0,scripted,True,mouseOverDistractor,7689-97d4aba1-5f4f-41cd-9b65-b1f6222f20bc,3,planned_sample,7,off,1522820335877.0,mediumCandle,2313,4,exp
1473,0,scripted,True,mouseOverDistractor,7689-97d4aba1-5f4f-41cd-9b65-b1f6222f20bc,3,planned_sample,7,on,1522820335883.0,mediumCandle,2531,4,exp
1474,1,scripted,True,mouseOverDistractor,7689-97d4aba1-5f4f-41cd-9b65-b1f6222f20bc,2,planned_sample,7,off,1522820336202.0,mediumCandle,2738,4,exp
1475,1,scripted,True,mouseOverDistractor,7689-97d4aba1-5f4f-41cd-9b65-b1f6222f20bc,2,planned_sample,7,on,1522820337107.0,mediumCandle,3580,4,exp
1476,1,scripted,True,mouseOverDistractor,7689-97d4aba1-5f4f-41cd-9b65-b1f6222f20bc,2,planned_sample,7,off,1522820337412.0,mediumCandle,3827,4,exp
1477,0,scripted,True,mouseOverDistractor,7624-3c1b623b-35f4-4cbe-b1be-286bb5049d51,2,planned_sample,2,on,1522820342438.0,middleBlock,1407,3,base
1478,0,scripted,True,mouseOverDistractor,7624-3c1b623b-35f4-4cbe-b1be-286bb5049d51,2,planned_sample,2,off,1522820342838.0,middleBlock,1807,3,base
1479,0,scripted,True,mouseOverDistractor,7689-97d4aba1-5f4f-41cd-9b65-b1f6222f20bc,2,planned_sample,2,on,1522820444785.0,middleBlock,4976,5,exp
1480,0,scripted,True,mouseOverDistractor,7689-97d4aba1-5f4f-41cd-9b65-b1f6222f20bc,2,planned_sample,2,off,1522820445718.0,middleBlock,5917,5,exp
1481,0,scripted,True,mouseOverDistractor,7689-97d4aba1-5f4f-41cd-9b65-b1f6222f20bc,2,planned_sample,2,on,1522820445893.0,middleBlock,6091,5,exp
1482,0,scripted,True,mouseOverDistractor,7689-97d4aba1-5f4f-41cd-9b65-b1f6222f20bc,2,planned_sample,2,off,1522820445959.0,middleBlock,6161,5,exp
1483,1,scripted,True,mouseOverDistractor,7689-97d4aba1-5f4f-41cd-9b65-b1f6222f20bc,1,planned_sample,2,on,1522820447088.0,middleBlock,7288,5,exp
1484,1,scripted,True,mouseOverDistractor,7689-97d4aba1-5f4f-41cd-9b65-b1f6222f20bc,1,planned_sample,2,off,1522820448080.0,middleBlock,8281,5,exp
1485,1,scripted,True,mouseOverDistractor,7689-97d4aba1-5f4f-41cd-9b65-b1f6222f20bc,2,planned_sample,2,on,1522820466592.0,middleBlock,2833,5,exp
1486,1,scripted,True,mouseOverDistractor,7689-97d4aba1-5f4f-41cd-9b65-b1f6222f20bc,2,planned_sample,2,off,1522820466948.0,middleBlock,3185,5,exp
1487,0,scripted,True,mouseOverDistractor,7624-3c1b623b-35f4-4cbe-b1be-286bb5049d51,3,planned_sample,3,on,1522820515103.0,cassetteTape,941,4,exp
1488,0,scripted,True,mouseOverDistractor,7624-3c1b623b-35f4-4cbe-b1be-286bb5049d51,3,planned_sample,3,off,1522820515419.0,cassetteTape,1260,4,exp
1489,0,scripted,True,mouseOverDistractor,7624-3c1b623b-35f4-4cbe-b1be-286bb5049d51,3,planned_sample,3,on,1522820515448.0,cassetteTape,1276,4,exp
1490,1,scripted,True,mouseOverDistractor,7624-3c1b623b-35f4-4cbe-b1be-286bb5049d51,2,planned_sample,3,off,1522820515780.0,cassetteTape,1620,4,exp
1491,1,scripted,True,mouseOverDistractor,7624-3c1b623b-35f4-4cbe-b1be-286bb5049d51,2,planned_sample,3,on,1522820516786.0,cassetteTape,2624,4,exp
1492,1,scripted,True,mouseOverDistractor,7624-3c1b623b-35f4-4cbe-b1be-286bb5049d51,2,planned_sample,3,off,1522820516801.0,cassetteTape,2642,4,exp
1493,0,scripted,True,mouseOverDistractor,9856-71d419c9-4739-4d4c-bc4d-2bfb5551b540,2,planned_sample,2,on,1522820531063.0,middleBlock,1699,4,exp
1494,0,scripted,True,mouseOverDistractor,9856-71d419c9-4739-4d4c-bc4d-2bfb5551b540,2,planned_sample,2,off,1522820532294.0,middleBlock,2933,4,exp
1495,0,scripted,True,mouseOverDistractor,9856-71d419c9-4739-4d4c-bc4d-2bfb5551b540,2,planned_sample,2,on,1522820532447.0,middleBlock,3085,4,exp
1496,1,scripted,True,mouseOverDistractor,9856-71d419c9-4739-4d4c-bc4d-2bfb5551b540,1,planned_sample,2,off,1522820532974.0,middleBlock,3609,4,exp
1497,1,scripted,True,mouseOverDistractor,9856-71d419c9-4739-4d4c-bc4d-2bfb5551b540,1,planned_sample,2,on,1522820534026.0,middleBlock,4664,4,exp
1498,1,scripted,True,mouseOverDistractor,9856-71d419c9-4739-4d4c-bc4d-2bfb5551b540,2,planned_sample,2,on,1522820537139.0,middleBlock,7777,4,exp
1499,1,scripted,True,mouseOverDistractor,9856-71d419c9-4739-4d4c-bc4d-2bfb5551b540,2,planned_sample,2,off,1522820545126.0,middleBlock,15765,4,exp
1500,1,scripted,True,mouseOverDistractor,9856-71d419c9-4739-4d4c-bc4d-2bfb5551b540,2,planned_sample,2,on,1522820548761.0,middleBlock,19398,4,exp
1501,1,scripted,True,mouseOverDistractor,9856-71d419c9-4739-4d4c-bc4d-2bfb5551b540,2,planned_sample,2,off,1522820548777.0,middleBlock,19415,4,exp
1502,1,scripted,True,mouseOverDistractor,9856-71d419c9-4739-4d4c-bc4d-2bfb5551b540,2,planned_sample,2,on,1522820553845.0,middleBlock,3753,4,exp
1503,1,scripted,True,mouseOverDistractor,9856-71d419c9-4739-4d4c-bc4d-2bfb5551b540,2,planned_sample,2,off,1522820555094.0,middleBlock,5003,4,exp
1504,1,scripted,True,mouseOverDistractor,9856-71d419c9-4739-4d4c-bc4d-2bfb5551b540,2,planned_sample,2,on,1522820555242.0,middleBlock,5138,4,exp
1505,2,scripted,True,mouseOverDistractor,9856-71d419c9-4739-4d4c-bc4d-2bfb5551b540,1,planned_sample,2,off,1522820555755.0,middleBlock,5642,4,exp
1506,2,scripted,True,mouseOverDistractor,9856-71d419c9-4739-4d4c-bc4d-2bfb5551b540,2,planned_sample,2,on,1522820587178.0,middleBlock,964,4,exp
1507,2,scripted,True,mouseOverDistractor,9856-71d419c9-4739-4d4c-bc4d-2bfb5551b540,2,planned_sample,2,off,1522820588026.0,middleBlock,1814,4,exp
1508,0,unscripted,True,mouseOverDistractor,6229-27cb9668-3653-4e1b-a73d-a44746d18b32,1,planned_sample,4,on,1522820615968.0,mediumMeasuringCup,9104,4,base
1509,0,unscripted,True,mouseOverDistractor,6229-27cb9668-3653-4e1b-a73d-a44746d18b32,1,planned_sample,4,off,1522820616085.0,mediumMeasuringCup,9220,4,base
1510,0,unscripted,True,mouseOverDistractor,6229-27cb9668-3653-4e1b-a73d-a44746d18b32,1,planned_sample,4,on,1522820634985.0,mediumMeasuringCup,1039,4,base
1511,0,unscripted,True,mouseOverDistractor,6229-27cb9668-3653-4e1b-a73d-a44746d18b32,1,planned_sample,4,off,1522820635164.0,mediumMeasuringCup,1206,4,base
1512,0,scripted,True,mouseOverDistractor,9856-71d419c9-4739-4d4c-bc4d-2bfb5551b540,1,planned_sample,1,on,1522820668456.0,sunGlasses,3716,5,exp
1513,0,scripted,True,mouseOverDistractor,9856-71d419c9-4739-4d4c-bc4d-2bfb5551b540,1,planned_sample,1,off,1522820668472.0,sunGlasses,3733,5,exp
1514,0,scripted,True,mouseOverDistractor,0054-0f179884-b136-4292-8dd7-fb6fb720c7f0,2,planned_sample,2,on,1522820680357.0,middleBlock,5851,6,exp
1515,1,scripted,True,mouseOverDistractor,0054-0f179884-b136-4292-8dd7-fb6fb720c7f0,1,planned_sample,2,off,1522820681188.0,middleBlock,6681,6,exp
1516,1,scripted,True,mouseOverDistractor,0054-0f179884-b136-4292-8dd7-fb6fb720c7f0,1,planned_sample,2,on,1522820682074.0,middleBlock,7572,6,exp
1517,1,scripted,True,mouseOverDistractor,0054-0f179884-b136-4292-8dd7-fb6fb720c7f0,2,planned_sample,2,on,1522820684364.0,middleBlock,9861,6,exp
1518,1,scripted,True,mouseOverDistractor,0054-0f179884-b136-4292-8dd7-fb6fb720c7f0,2,planned_sample,2,off,1522820684755.0,middleBlock,10254,6,exp
1519,0,unscripted,True,mouseOverDistractor,0043-06d2e329-051d-4c4b-898a-1b45447c5290,1,planned_sample,8,on,1522820691610.0,computerMouse,890,3,exp
1520,0,unscripted,True,mouseOverDistractor,0043-06d2e329-051d-4c4b-898a-1b45447c5290,1,planned_sample,8,off,1522820692417.0,computerMouse,1722,3,exp
1521,0,unscripted,True,mouseOverDistractor,0043-06d2e329-051d-4c4b-898a-1b45447c5290,1,planned_sample,8,on,1522820692528.0,computerMouse,1833,3,exp
1522,1,unscripted,True,mouseOverDistractor,0043-06d2e329-051d-4c4b-898a-1b45447c5290,0,planned_sample,8,off,1522820693186.0,computerMouse,2481,3,exp
1523,1,unscripted,True,mouseOverDistractor,0043-06d2e329-051d-4c4b-898a-1b45447c5290,0,planned_sample,8,on,1522820694457.0,computerMouse,3745,3,exp
1524,1,unscripted,True,mouseOverDistractor,0043-06d2e329-051d-4c4b-898a-1b45447c5290,0,planned_sample,8,off,1522820694556.0,computerMouse,3862,3,exp
1525,1,unscripted,True,mouseOverDistractor,0043-06d2e329-051d-4c4b-898a-1b45447c5290,0,planned_sample,8,on,1522820694756.0,computerMouse,4045,3,exp
1526,1,unscripted,True,mouseOverDistractor,0043-06d2e329-051d-4c4b-898a-1b45447c5290,0,planned_sample,8,off,1522820695268.0,computerMouse,4575,3,exp
1527,0,scripted,True,mouseOverDistractor,7689-97d4aba1-5f4f-41cd-9b65-b1f6222f20bc,3,planned_sample,3,on,1522820735329.0,cassetteTape,2808,7,exp
1528,0,scripted,True,mouseOverDistractor,7689-97d4aba1-5f4f-41cd-9b65-b1f6222f20bc,3,planned_sample,3,off,1522820735790.0,cassetteTape,3265,7,exp
1529,0,scripted,True,mouseOverDistractor,7689-97d4aba1-5f4f-41cd-9b65-b1f6222f20bc,3,planned_sample,3,on,1522820735812.0,cassetteTape,3290,7,exp
1530,0,scripted,True,mouseOverDistractor,7689-97d4aba1-5f4f-41cd-9b65-b1f6222f20bc,3,planned_sample,3,off,1522820735847.0,cassetteTape,3325,7,exp
1531,0,scripted,True,mouseOverDistractor,7689-97d4aba1-5f4f-41cd-9b65-b1f6222f20bc,3,planned_sample,3,on,1522820735953.0,cassetteTape,3433,7,exp
1532,1,scripted,True,mouseOverDistractor,7689-97d4aba1-5f4f-41cd-9b65-b1f6222f20bc,2,planned_sample,3,off,1522820736679.0,cassetteTape,4155,7,exp
1533,0,unscripted,True,mouseOverDistractor,9555-b7652692-1cfa-43c5-a0fb-e4ba4682d200,3,planned_sample,3,on,1522820759008.0,cassetteTape,2397,1,base
1534,0,unscripted,True,mouseOverDistractor,9555-b7652692-1cfa-43c5-a0fb-e4ba4682d200,3,planned_sample,3,off,1522820759170.0,cassetteTape,2555,1,base
1535,0,scripted,True,mouseOverDistractor,7624-3c1b623b-35f4-4cbe-b1be-286bb5049d51,1,planned_sample,4,on,1522820793047.0,mediumMeasuringCup,13616,6,base
1536,0,scripted,True,mouseOverDistractor,7624-3c1b623b-35f4-4cbe-b1be-286bb5049d51,1,planned_sample,4,off,1522820793183.0,mediumMeasuringCup,13753,6,base
1537,0,scripted,True,mouseOverDistractor,0054-0f179884-b136-4292-8dd7-fb6fb720c7f0,2,planned_sample,6,on,1522820810140.0,boardEraser,2874,7,exp
1538,1,scripted,True,mouseOverDistractor,0054-0f179884-b136-4292-8dd7-fb6fb720c7f0,1,planned_sample,6,off,1522820811631.0,boardEraser,4361,7,exp
1539,1,scripted,True,mouseOverDistractor,0054-0f179884-b136-4292-8dd7-fb6fb720c7f0,1,planned_sample,6,on,1522820812223.0,boardEraser,4959,7,exp
1540,1,scripted,True,mouseOverDistractor,0054-0f179884-b136-4292-8dd7-fb6fb720c7f0,2,planned_sample,6,on,1522820817790.0,boardEraser,10530,7,exp
1541,1,scripted,True,mouseOverDistractor,0054-0f179884-b136-4292-8dd7-fb6fb720c7f0,2,planned_sample,6,off,1522820834323.0,boardEraser,27063,7,exp
