,attemptNum,attemptedObject,attemptedX,attemptedY,condition,correct,critical,eventType,gameid,instructionNum,intendedX,intendedY,iterationName,objectSet,responseTime,serverTime,targetObject,trialNum,trialType
4650,0,saxophone,2,3,unscripted,correct,False,drop,7744-d41dd430-a713-4edf-a863-c1cde5455560,3,2,3,planned_sample,1,4839,1522823123426.0,saxophone,1,base
4651,0,comb,1,1,unscripted,correct,False,drop,7744-d41dd430-a713-4edf-a863-c1cde5455560,0,1,1,planned_sample,8,2000,1522823148769.0,comb,2,exp
4652,1,toyMouse,1,2,unscripted,incorrect,True,drop,7744-d41dd430-a713-4edf-a863-c1cde5455560,0,4,2,planned_sample,8,1678,1522823173362.0,computerMouse,2,exp
4653,0,computerMouse,4,2,unscripted,correct,True,drop,7744-d41dd430-a713-4edf-a863-c1cde5455560,1,4,2,planned_sample,8,3464,1522823212603.0,computerMouse,2,exp
4654,0,castIronPan,3,3,unscripted,correct,False,drop,7744-d41dd430-a713-4edf-a863-c1cde5455560,2,3,3,planned_sample,8,3504,1522823248907.0,castIronPan,2,exp
4655,0,piano,1,4,unscripted,correct,False,drop,7744-d41dd430-a713-4edf-a863-c1cde5455560,3,1,4,planned_sample,8,1843,1522823271246.0,piano,2,exp
4656,0,carrot,2,3,unscripted,correct,False,drop,7744-d41dd430-a713-4edf-a863-c1cde5455560,0,2,3,planned_sample,4,3136,1522823293852.0,carrot,3,exp
4657,0,mediumMeasuringCup,4,4,unscripted,correct,True,drop,7744-d41dd430-a713-4edf-a863-c1cde5455560,1,4,4,planned_sample,4,5809,1522823345863.0,mediumMeasuringCup,3,exp
4658,0,waterBottle,2,2,unscripted,correct,False,drop,7744-d41dd430-a713-4edf-a863-c1cde5455560,2,2,2,planned_sample,4,1976,1522823376965.0,waterBottle,3,exp
4659,0,chair,3,2,unscripted,correct,False,drop,7744-d41dd430-a713-4edf-a863-c1cde5455560,3,3,2,planned_sample,4,1680,1522823400550.0,chair,3,exp
4660,0,scissors,2,2,unscripted,correct,False,drop,7744-d41dd430-a713-4edf-a863-c1cde5455560,0,2,2,planned_sample,3,4577,1522823427086.0,scissors,4,base
4661,0,knife,3,4,unscripted,correct,False,drop,7744-d41dd430-a713-4edf-a863-c1cde5455560,1,3,4,planned_sample,3,4120,1522823451647.0,knife,4,base
4662,0,barOfSoap,3,3,unscripted,correct,False,drop,7744-d41dd430-a713-4edf-a863-c1cde5455560,2,3,3,planned_sample,3,2473,1522823475367.0,barOfSoap,4,base
4663,0,cassetteTape,3,2,unscripted,correct,True,drop,7744-d41dd430-a713-4edf-a863-c1cde5455560,3,3,2,planned_sample,3,2120,1522823508616.0,cassetteTape,4,base
4664,0,binoculars,2,4,unscripted,correct,False,drop,7744-d41dd430-a713-4edf-a863-c1cde5455560,0,2,4,planned_sample,2,2008,1522823534288.0,binoculars,5,exp
4665,0,wrench,2,1,unscripted,correct,False,drop,7744-d41dd430-a713-4edf-a863-c1cde5455560,1,2,1,planned_sample,2,2097,1522823571017.0,wrench,5,exp
4666,0,middleBlock,3,3,unscripted,correct,True,drop,7744-d41dd430-a713-4edf-a863-c1cde5455560,2,3,3,planned_sample,2,6137,1522823602434.0,middleBlock,5,exp
4667,0,coffeeMug,2,2,unscripted,correct,False,drop,7744-d41dd430-a713-4edf-a863-c1cde5455560,3,2,2,planned_sample,2,3423,1522823646218.0,coffeeMug,5,exp
4668,0,magnet,2,4,unscripted,correct,False,drop,7744-d41dd430-a713-4edf-a863-c1cde5455560,0,2,4,planned_sample,7,3546,1522823684194.0,magnet,6,base
4669,0,handcuffs,4,3,unscripted,correct,False,drop,7744-d41dd430-a713-4edf-a863-c1cde5455560,1,4,3,planned_sample,7,1088,1522823707636.0,handcuffs,6,base
4670,0,pandaToy,3,2,unscripted,correct,False,drop,7744-d41dd430-a713-4edf-a863-c1cde5455560,2,3,2,planned_sample,7,2599,1522823733827.0,pandaToy,6,base
4671,0,mediumCandle,1,2,unscripted,correct,True,drop,7744-d41dd430-a713-4edf-a863-c1cde5455560,3,1,2,planned_sample,7,1048,1522823781740.0,mediumCandle,6,base
4672,0,basketball,3,2,unscripted,correct,False,drop,7744-d41dd430-a713-4edf-a863-c1cde5455560,0,3,2,planned_sample,5,2175,1522823810253.0,basketball,7,exp
4673,0,roundBrush,2,4,unscripted,correct,True,drop,7744-d41dd430-a713-4edf-a863-c1cde5455560,1,2,4,planned_sample,5,3663,1522823868878.0,roundBrush,7,exp
4674,0,headphones,3,3,unscripted,correct,False,drop,7744-d41dd430-a713-4edf-a863-c1cde5455560,2,3,3,planned_sample,5,3112,1522823924038.0,headphones,7,exp
4675,0,book,3,1,unscripted,correct,False,drop,7744-d41dd430-a713-4edf-a863-c1cde5455560,3,3,1,planned_sample,5,2224,1522823953287.0,book,7,exp
4676,0,banana,4,2,unscripted,correct,False,drop,7744-d41dd430-a713-4edf-a863-c1cde5455560,0,4,2,planned_sample,6,1673,1522823976895.0,banana,8,base
4677,0,dollar,4,3,unscripted,correct,False,drop,7744-d41dd430-a713-4edf-a863-c1cde5455560,1,4,3,planned_sample,6,1536,1522823999168.0,dollar,8,base
4678,0,boardEraser,2,3,unscripted,correct,True,drop,7744-d41dd430-a713-4edf-a863-c1cde5455560,2,2,3,planned_sample,6,2937,1522824039528.0,boardEraser,8,base
4679,0,feather,2,4,unscripted,correct,False,drop,7744-d41dd430-a713-4edf-a863-c1cde5455560,3,2,4,planned_sample,6,1720,1522824071849.0,feather,8,base
4680,0,basketball,3,2,scripted,correct,False,drop,7760-b35ea0ce-179c-4d5b-bd79-8505dfafcdf9,0,3,2,planned_sample,5,2927,1522793307030.0,basketball,1,exp
4681,1,hairBrush,3,1,scripted,incorrect,True,drop,7760-b35ea0ce-179c-4d5b-bd79-8505dfafcdf9,0,2,4,planned_sample,5,3040,1522793333260.0,roundBrush,1,exp
4682,0,roundBrush,2,4,scripted,correct,True,drop,7760-b35ea0ce-179c-4d5b-bd79-8505dfafcdf9,1,2,4,planned_sample,5,3801,1522793378705.0,roundBrush,1,exp
4683,0,headphones,3,3,scripted,correct,False,drop,7760-b35ea0ce-179c-4d5b-bd79-8505dfafcdf9,2,3,3,planned_sample,5,2089,1522793404090.0,headphones,1,exp
4684,0,book,3,1,scripted,correct,False,drop,7760-b35ea0ce-179c-4d5b-bd79-8505dfafcdf9,3,3,1,planned_sample,5,1832,1522793416476.0,book,1,exp
4685,0,magnet,2,4,scripted,correct,False,drop,7760-b35ea0ce-179c-4d5b-bd79-8505dfafcdf9,0,2,4,planned_sample,7,2072,1522793428556.0,magnet,2,base
4686,0,handcuffs,4,3,scripted,correct,False,drop,7760-b35ea0ce-179c-4d5b-bd79-8505dfafcdf9,1,4,3,planned_sample,7,2584,1522793453432.0,handcuffs,2,base
4687,0,pandaToy,3,2,scripted,correct,False,drop,7760-b35ea0ce-179c-4d5b-bd79-8505dfafcdf9,2,3,2,planned_sample,7,4544,1522793480623.0,pandaToy,2,base
4688,0,mediumCandle,1,2,scripted,correct,True,drop,7760-b35ea0ce-179c-4d5b-bd79-8505dfafcdf9,3,1,2,planned_sample,7,2616,1522793503951.0,mediumCandle,2,base
4689,0,carrot,2,3,scripted,correct,False,drop,7760-b35ea0ce-179c-4d5b-bd79-8505dfafcdf9,0,2,3,planned_sample,4,1840,1522793513848.0,carrot,3,base
4690,0,mediumMeasuringCup,4,4,scripted,correct,True,drop,7760-b35ea0ce-179c-4d5b-bd79-8505dfafcdf9,1,4,4,planned_sample,4,5344,1522793527328.0,mediumMeasuringCup,3,base
4691,0,waterBottle,2,2,scripted,correct,False,drop,7760-b35ea0ce-179c-4d5b-bd79-8505dfafcdf9,2,2,2,planned_sample,4,2128,1522793566959.0,waterBottle,3,base
4692,0,chair,3,2,scripted,correct,False,drop,7760-b35ea0ce-179c-4d5b-bd79-8505dfafcdf9,3,3,2,planned_sample,4,2208,1522793587172.0,chair,3,base
4693,0,airplane,3,1,scripted,correct,False,drop,7760-b35ea0ce-179c-4d5b-bd79-8505dfafcdf9,0,3,1,planned_sample,1,3289,1522793608888.0,airplane,4,exp
4694,0,sunGlasses,4,4,scripted,correct,True,drop,7760-b35ea0ce-179c-4d5b-bd79-8505dfafcdf9,1,4,4,planned_sample,1,3168,1522793621266.0,sunGlasses,4,exp
4695,0,barrel,4,3,scripted,correct,False,drop,7760-b35ea0ce-179c-4d5b-bd79-8505dfafcdf9,2,4,3,planned_sample,1,1384,1522793631077.0,barrel,4,exp
4696,0,saxophone,2,3,scripted,correct,False,drop,7760-b35ea0ce-179c-4d5b-bd79-8505dfafcdf9,3,2,3,planned_sample,1,1992,1522793659103.0,saxophone,4,exp
4697,0,banana,4,2,scripted,correct,False,drop,7760-b35ea0ce-179c-4d5b-bd79-8505dfafcdf9,0,4,2,planned_sample,6,3655,1522793670013.0,banana,5,base
4698,0,dollar,4,3,scripted,correct,False,drop,7760-b35ea0ce-179c-4d5b-bd79-8505dfafcdf9,1,4,3,planned_sample,6,1327,1522793694085.0,dollar,5,base
4699,0,boardEraser,2,3,scripted,correct,True,drop,7760-b35ea0ce-179c-4d5b-bd79-8505dfafcdf9,2,2,3,planned_sample,6,2992,1522793706141.0,boardEraser,5,base
4700,0,feather,2,4,scripted,correct,False,drop,7760-b35ea0ce-179c-4d5b-bd79-8505dfafcdf9,3,2,4,planned_sample,6,2241,1522793742505.0,feather,5,base
4701,0,airplane,3,1,unscripted,correct,False,drop,7771-25381e94-e2c4-4093-89e5-870e7a8fc8d4,0,3,1,planned_sample,1,9971,1522793540595.0,airplane,1,base
4702,1,sunGlasses,2,4,unscripted,incorrect,True,drop,7771-25381e94-e2c4-4093-89e5-870e7a8fc8d4,0,4,4,planned_sample,1,5787,1522793566307.0,sunGlasses,1,base
4703,0,sunGlasses,4,4,unscripted,correct,True,drop,7771-25381e94-e2c4-4093-89e5-870e7a8fc8d4,1,4,4,planned_sample,1,7016,1522793598871.0,sunGlasses,1,base
4704,0,barrel,4,3,unscripted,correct,False,drop,7771-25381e94-e2c4-4093-89e5-870e7a8fc8d4,2,4,3,planned_sample,1,4978,1522793633391.0,barrel,1,base
4705,0,saxophone,2,3,unscripted,correct,False,drop,7771-25381e94-e2c4-4093-89e5-870e7a8fc8d4,3,2,3,planned_sample,1,3774,1522793649025.0,saxophone,1,base
4706,0,carrot,2,3,unscripted,correct,False,drop,7771-25381e94-e2c4-4093-89e5-870e7a8fc8d4,0,2,3,planned_sample,4,3637,1522793670002.0,carrot,2,exp
4707,1,largeMeasuringCup,1,4,unscripted,incorrect,True,drop,7771-25381e94-e2c4-4093-89e5-870e7a8fc8d4,0,4,4,planned_sample,4,20643,1522793733002.0,mediumMeasuringCup,2,exp
4708,0,airplane,3,1,scripted,correct,False,drop,7780-91e7f829-76b3-474e-8a56-bce331d65d6b,0,3,1,planned_sample,1,6247,1522793413193.0,airplane,1,base
4709,0,sunGlasses,4,4,scripted,correct,True,drop,7780-91e7f829-76b3-474e-8a56-bce331d65d6b,1,4,4,planned_sample,1,4391,1522793470030.0,sunGlasses,1,base
4710,0,sunGlasses,4,4,scripted,correct,True,drop,7780-91e7f829-76b3-474e-8a56-bce331d65d6b,1,4,4,planned_sample,1,4837,1522793470478.0,sunGlasses,1,base
4711,0,saxophone,2,3,scripted,correct,False,drop,7780-91e7f829-76b3-474e-8a56-bce331d65d6b,3,2,3,planned_sample,1,2729,1522793506982.0,saxophone,1,base
4712,0,binoculars,2,4,scripted,correct,False,drop,7780-91e7f829-76b3-474e-8a56-bce331d65d6b,0,2,4,planned_sample,2,1867,1522793527473.0,binoculars,2,exp
4713,0,wrench,2,1,scripted,correct,False,drop,7780-91e7f829-76b3-474e-8a56-bce331d65d6b,1,2,1,planned_sample,2,1802,1522793548451.0,wrench,2,exp
4714,1,bottomBlock,3,4,scripted,incorrect,True,drop,7780-91e7f829-76b3-474e-8a56-bce331d65d6b,1,3,3,planned_sample,2,1700,1522793561531.0,middleBlock,2,exp
4715,0,middleBlock,3,3,scripted,correct,True,drop,7780-91e7f829-76b3-474e-8a56-bce331d65d6b,2,3,3,planned_sample,2,3647,1522793589583.0,middleBlock,2,exp
4716,0,coffeeMug,2,2,scripted,correct,False,drop,7780-91e7f829-76b3-474e-8a56-bce331d65d6b,3,2,2,planned_sample,2,10177,1522793627772.0,coffeeMug,2,exp
4717,0,banana,4,2,scripted,correct,False,drop,7780-91e7f829-76b3-474e-8a56-bce331d65d6b,0,4,2,planned_sample,6,2094,1522793639408.0,banana,3,base
4718,0,dollar,4,3,scripted,correct,False,drop,7780-91e7f829-76b3-474e-8a56-bce331d65d6b,1,4,3,planned_sample,6,4734,1522793665958.0,dollar,3,base
4719,0,boardEraser,2,3,scripted,correct,True,drop,7780-91e7f829-76b3-474e-8a56-bce331d65d6b,2,2,3,planned_sample,6,2272,1522793678602.0,boardEraser,3,base
4720,0,feather,2,4,scripted,correct,False,drop,7780-91e7f829-76b3-474e-8a56-bce331d65d6b,3,2,4,planned_sample,6,2054,1522793693604.0,feather,3,base
4721,0,scissors,2,2,scripted,correct,False,drop,7780-91e7f829-76b3-474e-8a56-bce331d65d6b,0,2,2,planned_sample,3,5637,1522793720788.0,scissors,4,exp
4722,0,knife,3,4,scripted,correct,False,drop,7780-91e7f829-76b3-474e-8a56-bce331d65d6b,1,3,4,planned_sample,3,2650,1522793732028.0,knife,4,exp
4723,0,basketball,3,2,unscripted,correct,False,drop,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,0,3,2,planned_sample,5,5332,1522794173336.0,basketball,1,exp
4724,1,hairBrush,3,1,unscripted,incorrect,True,drop,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,0,2,4,planned_sample,5,5195,1522794196263.0,roundBrush,1,exp
4725,0,roundBrush,2,4,unscripted,correct,True,drop,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,1,2,4,planned_sample,5,5897,1522794231273.0,roundBrush,1,exp
4726,0,headphones,3,3,unscripted,correct,False,drop,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,2,3,3,planned_sample,5,6317,1522794256122.0,headphones,1,exp
4727,0,book,3,1,unscripted,correct,False,drop,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,3,3,1,planned_sample,5,5646,1522794290737.0,book,1,exp
4728,0,magnet,2,4,unscripted,correct,False,drop,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,0,2,4,planned_sample,7,5198,1522794328746.0,magnet,2,base
4729,0,handcuffs,4,3,unscripted,correct,False,drop,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,1,4,3,planned_sample,7,4402,1522794352024.0,handcuffs,2,base
4730,0,pandaToy,3,2,unscripted,correct,False,drop,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,2,3,2,planned_sample,7,5622,1522794376801.0,pandaToy,2,base
4731,0,mediumCandle,1,2,unscripted,correct,True,drop,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,3,1,2,planned_sample,7,6602,1522794401272.0,mediumCandle,2,base
4732,0,airplane,3,1,unscripted,correct,False,drop,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,0,3,1,planned_sample,1,6670,1522794424752.0,airplane,3,exp
4733,0,sunGlasses,4,4,unscripted,correct,True,drop,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,1,4,4,planned_sample,1,9129,1522794450805.0,sunGlasses,3,exp
4734,0,barrel,4,3,unscripted,correct,False,drop,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,2,4,3,planned_sample,1,4977,1522794472009.0,barrel,3,exp
4735,0,saxophone,2,3,unscripted,correct,False,drop,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,3,2,3,planned_sample,1,5613,1522794493467.0,saxophone,3,exp
4736,0,carrot,2,3,unscripted,correct,False,drop,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,0,2,3,planned_sample,4,4907,1522794514494.0,carrot,4,base
4737,0,mediumMeasuringCup,4,4,unscripted,correct,True,drop,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,1,4,4,planned_sample,4,9167,1522794540530.0,mediumMeasuringCup,4,base
4738,0,waterBottle,2,2,unscripted,correct,False,drop,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,2,2,2,planned_sample,4,2343,1522794557943.0,waterBottle,4,base
4739,0,chair,3,2,unscripted,correct,False,drop,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,3,3,2,planned_sample,4,1938,1522794574173.0,chair,4,base
4740,1,comb,2,1,unscripted,incorrect,False,drop,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,-1,1,1,planned_sample,8,3241,1522794601143.0,comb,5,exp
4741,0,comb,1,1,unscripted,correct,False,drop,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,0,1,1,planned_sample,8,2018,1522794620022.0,comb,5,exp
4742,0,computerMouse,4,2,unscripted,correct,True,drop,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,1,4,2,planned_sample,8,3346,1522794637532.0,computerMouse,5,exp
4743,0,castIronPan,3,3,unscripted,correct,False,drop,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,2,3,3,planned_sample,8,2131,1522794659921.0,castIronPan,5,exp
4744,0,piano,1,4,unscripted,correct,False,drop,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,3,1,4,planned_sample,8,5067,1522794681034.0,piano,5,exp
4745,0,scissors,2,2,unscripted,correct,False,drop,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,0,2,2,planned_sample,3,1969,1522794698472.0,scissors,6,exp
4746,0,knife,3,4,unscripted,correct,False,drop,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,1,3,4,planned_sample,3,1693,1522794729016.0,knife,6,exp
4747,0,barOfSoap,3,3,unscripted,correct,False,drop,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,2,3,3,planned_sample,3,6060,1522794752009.0,barOfSoap,6,exp
4748,0,cassetteTape,3,2,unscripted,correct,True,drop,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,3,3,2,planned_sample,3,5217,1522794777393.0,cassetteTape,6,exp
4749,0,binoculars,2,4,unscripted,correct,False,drop,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,0,2,4,planned_sample,2,2027,1522794804784.0,binoculars,7,base
4750,0,wrench,2,1,unscripted,correct,False,drop,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,1,2,1,planned_sample,2,4813,1522794828916.0,wrench,7,base
4751,0,middleBlock,3,3,unscripted,correct,True,drop,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,2,3,3,planned_sample,2,1756,1522794854110.0,middleBlock,7,base
4752,0,coffeeMug,2,2,unscripted,correct,False,drop,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,3,2,2,planned_sample,2,2445,1522794873611.0,coffeeMug,7,base
4753,0,banana,4,2,unscripted,correct,False,drop,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,0,4,2,planned_sample,6,1532,1522794890398.0,banana,8,base
4754,0,dollar,4,3,unscripted,correct,False,drop,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,1,4,3,planned_sample,6,1897,1522794907316.0,dollar,8,base
4755,0,boardEraser,2,3,unscripted,correct,True,drop,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,2,2,3,planned_sample,6,1718,1522794934168.0,boardEraser,8,base
4756,0,feather,2,4,unscripted,correct,False,drop,7782-9f4edcd8-c073-4cec-875f-4681dcc3e900,3,2,4,planned_sample,6,1879,1522794949543.0,feather,8,base
4757,0,carrot,2,3,unscripted,correct,False,drop,7799-d174c147-343b-43b9-8b31-bb290ead7a75,0,2,3,planned_sample,4,2886,1522792527270.0,carrot,1,exp
4758,1,largeMeasuringCup,1,4,unscripted,incorrect,True,drop,7799-d174c147-343b-43b9-8b31-bb290ead7a75,0,4,4,planned_sample,4,1800,1522792542355.0,mediumMeasuringCup,1,exp
4759,0,mediumMeasuringCup,4,4,unscripted,correct,True,drop,7799-d174c147-343b-43b9-8b31-bb290ead7a75,1,4,4,planned_sample,4,2632,1522792559132.0,mediumMeasuringCup,1,exp
4760,0,waterBottle,2,2,unscripted,correct,False,drop,7799-d174c147-343b-43b9-8b31-bb290ead7a75,2,2,2,planned_sample,4,1408,1522792604100.0,waterBottle,1,exp
4761,0,chair,3,2,unscripted,correct,False,drop,7799-d174c147-343b-43b9-8b31-bb290ead7a75,3,3,2,planned_sample,4,2239,1522792622061.0,chair,1,exp
4762,0,comb,1,1,unscripted,correct,False,drop,7799-d174c147-343b-43b9-8b31-bb290ead7a75,0,1,1,planned_sample,8,1393,1522792647229.0,comb,2,base
4763,0,computerMouse,4,2,unscripted,correct,True,drop,7799-d174c147-343b-43b9-8b31-bb290ead7a75,1,4,2,planned_sample,8,3923,1522792687826.0,computerMouse,2,base
4764,0,castIronPan,3,3,unscripted,correct,False,drop,7799-d174c147-343b-43b9-8b31-bb290ead7a75,2,3,3,planned_sample,8,2458,1522792703727.0,castIronPan,2,base
4765,0,piano,1,4,unscripted,correct,False,drop,7799-d174c147-343b-43b9-8b31-bb290ead7a75,3,1,4,planned_sample,8,2023,1522792724035.0,piano,2,base
4766,0,magnet,2,4,unscripted,correct,False,drop,7799-d174c147-343b-43b9-8b31-bb290ead7a75,0,2,4,planned_sample,7,1001,1522792733879.0,magnet,3,base
4767,0,handcuffs,4,3,unscripted,correct,False,drop,7799-d174c147-343b-43b9-8b31-bb290ead7a75,1,4,3,planned_sample,7,3630,1522792745717.0,handcuffs,3,base
4768,0,pandaToy,3,2,unscripted,correct,False,drop,7799-d174c147-343b-43b9-8b31-bb290ead7a75,2,3,2,planned_sample,7,1200,1522792756807.0,pandaToy,3,base
4769,0,mediumCandle,1,2,unscripted,correct,True,drop,7799-d174c147-343b-43b9-8b31-bb290ead7a75,3,1,2,planned_sample,7,1158,1522792766669.0,mediumCandle,3,base
4770,0,basketball,3,2,unscripted,correct,False,drop,7799-d174c147-343b-43b9-8b31-bb290ead7a75,0,3,2,planned_sample,5,2207,1522792784478.0,basketball,4,exp
4771,1,hairBrush,3,1,unscripted,incorrect,True,drop,7799-d174c147-343b-43b9-8b31-bb290ead7a75,0,2,4,planned_sample,5,1768,1522792801502.0,roundBrush,4,exp
4772,2,hairBrush,3,1,unscripted,incorrect,True,drop,7799-d174c147-343b-43b9-8b31-bb290ead7a75,0,2,4,planned_sample,5,1303,1522792812755.0,roundBrush,4,exp
4773,3,hairBrush,3,1,unscripted,incorrect,True,drop,7799-d174c147-343b-43b9-8b31-bb290ead7a75,-1,2,4,planned_sample,5,2816,1522792814265.0,roundBrush,4,exp
4774,4,hairBrush,3,1,unscripted,incorrect,True,drop,7799-d174c147-343b-43b9-8b31-bb290ead7a75,-2,2,4,planned_sample,5,3915,1522792815365.0,roundBrush,4,exp
4775,0,scissors,2,2,scripted,correct,False,drop,7879-6b108512-4ef5-4a09-ba00-34456c55675c,0,2,2,planned_sample,3,7152,1522792799215.0,scissors,1,base
4776,0,magnet,2,4,scripted,correct,False,drop,7915-6adabe85-d7fb-4a73-8f64-9feb28508e17,0,2,4,planned_sample,7,2110,1522802746255.0,magnet,1,base
4777,0,handcuffs,4,3,scripted,correct,False,drop,7915-6adabe85-d7fb-4a73-8f64-9feb28508e17,1,4,3,planned_sample,7,2180,1522802769705.0,handcuffs,1,base
4778,0,pandaToy,3,2,scripted,correct,False,drop,7915-6adabe85-d7fb-4a73-8f64-9feb28508e17,2,3,2,planned_sample,7,3979,1522802790675.0,pandaToy,1,base
4779,0,mediumCandle,1,2,scripted,correct,True,drop,7915-6adabe85-d7fb-4a73-8f64-9feb28508e17,3,1,2,planned_sample,7,3895,1522802806098.0,mediumCandle,1,base
4780,0,binoculars,2,4,scripted,correct,False,drop,7915-6adabe85-d7fb-4a73-8f64-9feb28508e17,0,2,4,planned_sample,2,2228,1522802820893.0,binoculars,2,exp
4781,0,wrench,2,1,scripted,correct,False,drop,7915-6adabe85-d7fb-4a73-8f64-9feb28508e17,1,2,1,planned_sample,2,1840,1522802855715.0,wrench,2,exp
4782,1,bottomBlock,3,4,scripted,incorrect,True,drop,7915-6adabe85-d7fb-4a73-8f64-9feb28508e17,1,3,3,planned_sample,2,1948,1522802870902.0,middleBlock,2,exp
4783,0,middleBlock,3,3,scripted,correct,True,drop,7915-6adabe85-d7fb-4a73-8f64-9feb28508e17,2,3,3,planned_sample,2,2445,1522802908800.0,middleBlock,2,exp
4784,1,binoculars,1,4,scripted,incorrect,False,drop,7915-6adabe85-d7fb-4a73-8f64-9feb28508e17,2,2,2,planned_sample,2,6267,1522802937905.0,coffeeMug,2,exp
4785,0,coffeeMug,2,2,scripted,correct,False,drop,7915-6adabe85-d7fb-4a73-8f64-9feb28508e17,3,2,2,planned_sample,2,2440,1522802958283.0,coffeeMug,2,exp
4786,0,banana,4,2,scripted,correct,False,drop,7915-6adabe85-d7fb-4a73-8f64-9feb28508e17,0,4,2,planned_sample,6,2384,1522802974312.0,banana,3,base
4787,0,dollar,4,3,scripted,correct,False,drop,7915-6adabe85-d7fb-4a73-8f64-9feb28508e17,1,4,3,planned_sample,6,10658,1522803006739.0,dollar,3,base
4788,0,boardEraser,2,3,scripted,correct,True,drop,7915-6adabe85-d7fb-4a73-8f64-9feb28508e17,2,2,3,planned_sample,6,2816,1522803025245.0,boardEraser,3,base
4789,0,feather,2,4,scripted,correct,False,drop,7915-6adabe85-d7fb-4a73-8f64-9feb28508e17,3,2,4,planned_sample,6,3030,1522803047826.0,feather,3,base
4790,0,basketball,3,2,scripted,correct,False,drop,7915-6adabe85-d7fb-4a73-8f64-9feb28508e17,0,3,2,planned_sample,5,2785,1522803072504.0,basketball,4,base
4791,0,roundBrush,2,4,scripted,correct,True,drop,7915-6adabe85-d7fb-4a73-8f64-9feb28508e17,1,2,4,planned_sample,5,8130,1522803093559.0,roundBrush,4,base
4792,0,headphones,3,3,scripted,correct,False,drop,7915-6adabe85-d7fb-4a73-8f64-9feb28508e17,2,3,3,planned_sample,5,2990,1522803119117.0,headphones,4,base
4793,0,book,3,1,scripted,correct,False,drop,7915-6adabe85-d7fb-4a73-8f64-9feb28508e17,3,3,1,planned_sample,5,1735,1522803135480.0,book,4,base
4794,0,scissors,2,2,scripted,correct,False,drop,7915-6adabe85-d7fb-4a73-8f64-9feb28508e17,0,2,2,planned_sample,3,2454,1522803167017.0,scissors,5,exp
4795,0,knife,3,4,scripted,correct,False,drop,7915-6adabe85-d7fb-4a73-8f64-9feb28508e17,1,3,4,planned_sample,3,1462,1522803181136.0,knife,5,exp
4796,0,barOfSoap,3,3,scripted,correct,False,drop,7915-6adabe85-d7fb-4a73-8f64-9feb28508e17,2,3,3,planned_sample,3,1652,1522803202425.0,barOfSoap,5,exp
4797,1,rollOfTape,4,2,scripted,incorrect,True,drop,7915-6adabe85-d7fb-4a73-8f64-9feb28508e17,2,3,2,planned_sample,3,1936,1522803217923.0,cassetteTape,5,exp
4798,0,cassetteTape,3,2,scripted,correct,True,drop,7915-6adabe85-d7fb-4a73-8f64-9feb28508e17,3,3,2,planned_sample,3,1360,1522803253008.0,cassetteTape,5,exp
4799,0,comb,1,1,scripted,correct,False,drop,7915-6adabe85-d7fb-4a73-8f64-9feb28508e17,0,1,1,planned_sample,8,2905,1522803275974.0,comb,6,exp
4800,0,computerMouse,4,2,scripted,correct,True,drop,7915-6adabe85-d7fb-4a73-8f64-9feb28508e17,1,4,2,planned_sample,8,3486,1522803290823.0,computerMouse,6,exp
4801,0,castIronPan,3,3,scripted,correct,False,drop,7915-6adabe85-d7fb-4a73-8f64-9feb28508e17,2,3,3,planned_sample,8,2845,1522803316510.0,castIronPan,6,exp
