gameid,trialNum,distractorType,context,hidden,numDistractors,colorMention,shapeMention,textureMention
7391-f2571774-da75-4608-bc17-8c66b5372071,8,color_shape,close,yes,2,TRUE,TRUE,TRUE
7391-f2571774-da75-4608-bc17-8c66b5372071,9,shape_only,close,yes,4,TRUE,TRUE,TRUE
7391-f2571774-da75-4608-bc17-8c66b5372071,10,diff_shape,far,yes,4,TRUE,TRUE,TRUE
7391-f2571774-da75-4608-bc17-8c66b5372071,11,shape_only,close,yes,4,TRUE,TRUE,TRUE
7391-f2571774-da75-4608-bc17-8c66b5372071,12,color_shape,close,no,3,TRUE,TRUE,TRUE
7391-f2571774-da75-4608-bc17-8c66b5372071,13,texture_shape,close,no,4,TRUE,TRUE,TRUE
7391-f2571774-da75-4608-bc17-8c66b5372071,14,diff_shape,far,no,4,TRUE,TRUE,TRUE
7391-f2571774-da75-4608-bc17-8c66b5372071,15,diff_shape,far,yes,4,TRUE,TRUE,TRUE
7391-f2571774-da75-4608-bc17-8c66b5372071,16,diff_shape,far,no,4,TRUE,TRUE,TRUE
7391-f2571774-da75-4608-bc17-8c66b5372071,17,diff_shape,far,no,3,TRUE,TRUE,TRUE
7391-f2571774-da75-4608-bc17-8c66b5372071,18,shape_only,close,yes,2,TRUE,TRUE,TRUE
7391-f2571774-da75-4608-bc17-8c66b5372071,19,texture_shape,close,no,2,TRUE,TRUE,TRUE
7391-f2571774-da75-4608-bc17-8c66b5372071,20,color_shape,close,no,2,TRUE,TRUE,TRUE
7391-f2571774-da75-4608-bc17-8c66b5372071,21,diff_shape,far,yes,3,TRUE,TRUE,TRUE
7391-f2571774-da75-4608-bc17-8c66b5372071,22,diff_shape,far,no,2,TRUE,TRUE,TRUE
7391-f2571774-da75-4608-bc17-8c66b5372071,23,texture_shape,close,yes,2,TRUE,TRUE,TRUE
7391-f2571774-da75-4608-bc17-8c66b5372071,24,diff_shape,far,yes,2,TRUE,TRUE,TRUE
7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01,1,color_shape,close,yes,3,FALSE,TRUE,TRUE
7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01,2,diff_shape,far,no,4,FALSE,TRUE,TRUE
7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01,3,diff_shape,far,yes,2,FALSE,TRUE,TRUE
7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01,4,diff_shape,far,yes,2,FALSE,TRUE,TRUE
7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01,5,shape_only,close,no,4,FALSE,TRUE,TRUE
7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01,6,texture_shape,close,yes,2,FALSE,TRUE,TRUE
7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01,7,diff_shape,far,no,2,FALSE,TRUE,TRUE
7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01,8,texture_shape,close,no,3,TRUE,TRUE,TRUE
7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01,9,shape_only,close,yes,3,FALSE,TRUE,TRUE
7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01,10,diff_shape,far,yes,2,TRUE,TRUE,TRUE
7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01,11,texture_shape,close,no,4,TRUE,TRUE,TRUE
7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01,12,shape_only,close,yes,3,TRUE,TRUE,TRUE
7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01,13,texture_shape,close,no,3,TRUE,TRUE,TRUE
7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01,14,diff_shape,far,no,3,TRUE,TRUE,TRUE
7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01,15,diff_shape,far,yes,4,TRUE,TRUE,TRUE
7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01,16,diff_shape,far,no,3,TRUE,TRUE,TRUE
7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01,17,color_shape,close,yes,4,TRUE,TRUE,TRUE
7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01,18,color_shape,close,no,4,TRUE,TRUE,TRUE
7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01,19,diff_shape,far,yes,3,TRUE,TRUE,TRUE
7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01,20,color_shape,close,no,2,TRUE,TRUE,TRUE
7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01,21,diff_shape,far,no,4,TRUE,TRUE,TRUE
7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01,22,diff_shape,far,yes,4,TRUE,TRUE,TRUE
7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01,23,diff_shape,far,no,3,TRUE,TRUE,TRUE
7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01,24,color_shape,close,yes,3,TRUE,TRUE,TRUE
7437-8675c8ce-cc70-4f3f-ada7-8bd394b7f32f,1,diff_shape,far,no,4,FALSE,TRUE,TRUE
7437-8675c8ce-cc70-4f3f-ada7-8bd394b7f32f,2,texture_shape,close,no,3,TRUE,TRUE,TRUE
7437-8675c8ce-cc70-4f3f-ada7-8bd394b7f32f,3,shape_only,close,yes,3,TRUE,TRUE,TRUE
7437-8675c8ce-cc70-4f3f-ada7-8bd394b7f32f,4,shape_only,close,yes,2,TRUE,TRUE,TRUE
7437-8675c8ce-cc70-4f3f-ada7-8bd394b7f32f,5,shape_only,close,no,4,TRUE,TRUE,TRUE
7437-8675c8ce-cc70-4f3f-ada7-8bd394b7f32f,6,diff_shape,far,yes,4,TRUE,TRUE,TRUE
7437-8675c8ce-cc70-4f3f-ada7-8bd394b7f32f,7,diff_shape,far,no,2,TRUE,TRUE,TRUE
7437-8675c8ce-cc70-4f3f-ada7-8bd394b7f32f,8,diff_shape,far,yes,3,TRUE,TRUE,TRUE
7437-8675c8ce-cc70-4f3f-ada7-8bd394b7f32f,9,texture_shape,close,yes,3,TRUE,TRUE,TRUE
7437-8675c8ce-cc70-4f3f-ada7-8bd394b7f32f,10,color_shape,close,yes,3,TRUE,TRUE,TRUE
7437-8675c8ce-cc70-4f3f-ada7-8bd394b7f32f,11,texture_shape,close,no,3,TRUE,TRUE,TRUE
7437-8675c8ce-cc70-4f3f-ada7-8bd394b7f32f,12,diff_shape,far,no,2,TRUE,TRUE,FALSE
7437-8675c8ce-cc70-4f3f-ada7-8bd394b7f32f,13,diff_shape,far,yes,3,TRUE,TRUE,TRUE
7437-8675c8ce-cc70-4f3f-ada7-8bd394b7f32f,14,diff_shape,far,yes,3,TRUE,TRUE,TRUE
7437-8675c8ce-cc70-4f3f-ada7-8bd394b7f32f,15,color_shape,close,no,3,TRUE,TRUE,TRUE
7437-8675c8ce-cc70-4f3f-ada7-8bd394b7f32f,16,diff_shape,far,no,4,TRUE,TRUE,FALSE
7437-8675c8ce-cc70-4f3f-ada7-8bd394b7f32f,17,color_shape,close,no,3,TRUE,TRUE,TRUE
7437-8675c8ce-cc70-4f3f-ada7-8bd394b7f32f,18,shape_only,close,yes,2,TRUE,TRUE,TRUE
7437-8675c8ce-cc70-4f3f-ada7-8bd394b7f32f,19,shape_only,close,no,4,TRUE,TRUE,FALSE
7437-8675c8ce-cc70-4f3f-ada7-8bd394b7f32f,20,diff_shape,far,no,2,TRUE,TRUE,FALSE
7437-8675c8ce-cc70-4f3f-ada7-8bd394b7f32f,21,diff_shape,far,no,2,TRUE,TRUE,FALSE
7437-8675c8ce-cc70-4f3f-ada7-8bd394b7f32f,22,diff_shape,far,yes,4,TRUE,TRUE,TRUE
7437-8675c8ce-cc70-4f3f-ada7-8bd394b7f32f,23,shape_only,close,yes,4,TRUE,TRUE,TRUE
7437-8675c8ce-cc70-4f3f-ada7-8bd394b7f32f,24,diff_shape,far,yes,4,TRUE,TRUE,TRUE
7504-37a51b2e-e866-4d02-a186-946cfd3d9dba,1,shape_only,close,yes,4,FALSE,TRUE,TRUE
7504-37a51b2e-e866-4d02-a186-946cfd3d9dba,2,color_shape,close,no,4,FALSE,TRUE,TRUE
7504-37a51b2e-e866-4d02-a186-946cfd3d9dba,3,diff_shape,far,no,4,FALSE,TRUE,TRUE
7504-37a51b2e-e866-4d02-a186-946cfd3d9dba,4,diff_shape,far,yes,3,FALSE,TRUE,TRUE
7504-37a51b2e-e866-4d02-a186-946cfd3d9dba,5,shape_only,close,yes,3,FALSE,TRUE,TRUE
7504-37a51b2e-e866-4d02-a186-946cfd3d9dba,6,color_shape,close,no,2,FALSE,TRUE,TRUE
7504-37a51b2e-e866-4d02-a186-946cfd3d9dba,7,diff_shape,far,no,4,FALSE,TRUE,FALSE
7504-37a51b2e-e866-4d02-a186-946cfd3d9dba,8,diff_shape,far,yes,2,FALSE,TRUE,TRUE
7504-37a51b2e-e866-4d02-a186-946cfd3d9dba,9,diff_shape,far,yes,2,FALSE,TRUE,TRUE
7504-37a51b2e-e866-4d02-a186-946cfd3d9dba,10,diff_shape,far,yes,3,FALSE,TRUE,TRUE
7504-37a51b2e-e866-4d02-a186-946cfd3d9dba,11,texture_shape,close,yes,4,TRUE,TRUE,TRUE
7504-37a51b2e-e866-4d02-a186-946cfd3d9dba,12,diff_shape,far,no,2,FALSE,TRUE,FALSE
7504-37a51b2e-e866-4d02-a186-946cfd3d9dba,13,shape_only,close,yes,3,TRUE,TRUE,TRUE
7504-37a51b2e-e866-4d02-a186-946cfd3d9dba,14,color_shape,close,no,4,FALSE,TRUE,TRUE
7504-37a51b2e-e866-4d02-a186-946cfd3d9dba,15,texture_shape,close,no,2,TRUE,TRUE,FALSE
7504-37a51b2e-e866-4d02-a186-946cfd3d9dba,16,diff_shape,far,no,3,FALSE,TRUE,FALSE
7504-37a51b2e-e866-4d02-a186-946cfd3d9dba,17,diff_shape,far,yes,2,TRUE,TRUE,TRUE
7504-37a51b2e-e866-4d02-a186-946cfd3d9dba,18,color_shape,close,no,4,FALSE,TRUE,TRUE
7504-37a51b2e-e866-4d02-a186-946cfd3d9dba,19,diff_shape,far,no,4,FALSE,TRUE,FALSE
7504-37a51b2e-e866-4d02-a186-946cfd3d9dba,20,diff_shape,far,yes,4,TRUE,TRUE,TRUE
7504-37a51b2e-e866-4d02-a186-946cfd3d9dba,21,texture_shape,close,no,3,TRUE,TRUE,FALSE
7504-37a51b2e-e866-4d02-a186-946cfd3d9dba,22,shape_only,close,yes,4,TRUE,TRUE,TRUE
7504-37a51b2e-e866-4d02-a186-946cfd3d9dba,23,diff_shape,far,no,2,FALSE,TRUE,FALSE
7504-37a51b2e-e866-4d02-a186-946cfd3d9dba,24,color_shape,close,yes,4,TRUE,TRUE,TRUE
7580-e1cd16aa-d561-47cf-bd1f-e725ec66998e,1,shape_only,close,no,4,FALSE,TRUE,TRUE
7580-e1cd16aa-d561-47cf-bd1f-e725ec66998e,2,diff_shape,far,no,2,FALSE,TRUE,TRUE
7580-e1cd16aa-d561-47cf-bd1f-e725ec66998e,3,shape_only,close,no,3,FALSE,TRUE,TRUE
7580-e1cd16aa-d561-47cf-bd1f-e725ec66998e,4,shape_only,close,yes,3,FALSE,TRUE,TRUE
7580-e1cd16aa-d561-47cf-bd1f-e725ec66998e,5,shape_only,close,yes,3,FALSE,TRUE,TRUE
7580-e1cd16aa-d561-47cf-bd1f-e725ec66998e,6,diff_shape,far,yes,3,FALSE,TRUE,TRUE
7580-e1cd16aa-d561-47cf-bd1f-e725ec66998e,7,diff_shape,far,no,4,FALSE,TRUE,TRUE
7580-e1cd16aa-d561-47cf-bd1f-e725ec66998e,8,diff_shape,far,yes,3,FALSE,TRUE,TRUE
7580-e1cd16aa-d561-47cf-bd1f-e725ec66998e,9,shape_only,close,yes,4,FALSE,TRUE,TRUE
7580-e1cd16aa-d561-47cf-bd1f-e725ec66998e,10,color_shape,close,yes,2,FALSE,TRUE,TRUE
7580-e1cd16aa-d561-47cf-bd1f-e725ec66998e,11,color_shape,close,no,4,FALSE,TRUE,TRUE
7580-e1cd16aa-d561-47cf-bd1f-e725ec66998e,12,diff_shape,far,yes,2,FALSE,TRUE,TRUE
7580-e1cd16aa-d561-47cf-bd1f-e725ec66998e,13,diff_shape,far,no,2,FALSE,TRUE,TRUE
7580-e1cd16aa-d561-47cf-bd1f-e725ec66998e,14,diff_shape,far,no,3,FALSE,TRUE,TRUE
7580-e1cd16aa-d561-47cf-bd1f-e725ec66998e,15,shape_only,close,no,4,FALSE,TRUE,TRUE
7580-e1cd16aa-d561-47cf-bd1f-e725ec66998e,16,diff_shape,far,yes,2,FALSE,TRUE,TRUE
7580-e1cd16aa-d561-47cf-bd1f-e725ec66998e,17,color_shape,close,yes,3,FALSE,TRUE,TRUE
7580-e1cd16aa-d561-47cf-bd1f-e725ec66998e,18,shape_only,close,no,4,FALSE,TRUE,TRUE
7580-e1cd16aa-d561-47cf-bd1f-e725ec66998e,19,diff_shape,far,no,4,FALSE,TRUE,TRUE
7580-e1cd16aa-d561-47cf-bd1f-e725ec66998e,20,shape_only,close,yes,4,FALSE,TRUE,TRUE
7580-e1cd16aa-d561-47cf-bd1f-e725ec66998e,21,diff_shape,far,yes,2,FALSE,TRUE,TRUE
7580-e1cd16aa-d561-47cf-bd1f-e725ec66998e,22,diff_shape,far,no,2,FALSE,TRUE,TRUE
7580-e1cd16aa-d561-47cf-bd1f-e725ec66998e,23,diff_shape,far,yes,4,FALSE,TRUE,TRUE
7580-e1cd16aa-d561-47cf-bd1f-e725ec66998e,24,color_shape,close,no,2,FALSE,TRUE,TRUE
7612-93786e7a-c029-45ea-ba1a-17203224b05b,1,texture_shape,close,yes,3,TRUE,TRUE,FALSE
7612-93786e7a-c029-45ea-ba1a-17203224b05b,2,texture_shape,close,no,2,TRUE,TRUE,FALSE
7612-93786e7a-c029-45ea-ba1a-17203224b05b,3,diff_shape,far,yes,4,TRUE,TRUE,FALSE
7612-93786e7a-c029-45ea-ba1a-17203224b05b,4,shape_only,close,no,4,TRUE,TRUE,FALSE
7612-93786e7a-c029-45ea-ba1a-17203224b05b,5,diff_shape,far,no,4,TRUE,TRUE,FALSE
7612-93786e7a-c029-45ea-ba1a-17203224b05b,6,diff_shape,far,yes,4,TRUE,TRUE,FALSE
7612-93786e7a-c029-45ea-ba1a-17203224b05b,7,diff_shape,far,no,3,TRUE,TRUE,FALSE
7612-93786e7a-c029-45ea-ba1a-17203224b05b,8,shape_only,close,yes,3,TRUE,TRUE,FALSE
7612-93786e7a-c029-45ea-ba1a-17203224b05b,9,diff_shape,far,no,3,TRUE,TRUE,FALSE
7612-93786e7a-c029-45ea-ba1a-17203224b05b,10,shape_only,close,no,3,TRUE,TRUE,FALSE
7612-93786e7a-c029-45ea-ba1a-17203224b05b,11,shape_only,close,yes,4,TRUE,TRUE,FALSE
7612-93786e7a-c029-45ea-ba1a-17203224b05b,12,diff_shape,far,yes,4,TRUE,TRUE,FALSE
7612-93786e7a-c029-45ea-ba1a-17203224b05b,13,shape_only,close,no,4,TRUE,TRUE,FALSE
7612-93786e7a-c029-45ea-ba1a-17203224b05b,14,shape_only,close,yes,2,TRUE,TRUE,FALSE
7612-93786e7a-c029-45ea-ba1a-17203224b05b,15,diff_shape,far,yes,4,TRUE,TRUE,FALSE
7612-93786e7a-c029-45ea-ba1a-17203224b05b,16,diff_shape,far,no,4,TRUE,TRUE,FALSE
7612-93786e7a-c029-45ea-ba1a-17203224b05b,17,diff_shape,far,yes,3,TRUE,TRUE,FALSE
7612-93786e7a-c029-45ea-ba1a-17203224b05b,18,diff_shape,far,no,4,TRUE,TRUE,FALSE
7612-93786e7a-c029-45ea-ba1a-17203224b05b,19,diff_shape,far,yes,2,TRUE,TRUE,FALSE
7612-93786e7a-c029-45ea-ba1a-17203224b05b,20,shape_only,close,no,3,TRUE,TRUE,FALSE
7612-93786e7a-c029-45ea-ba1a-17203224b05b,21,shape_only,close,yes,4,TRUE,TRUE,FALSE
7612-93786e7a-c029-45ea-ba1a-17203224b05b,22,diff_shape,far,no,2,TRUE,TRUE,FALSE
7612-93786e7a-c029-45ea-ba1a-17203224b05b,23,texture_shape,close,yes,3,TRUE,TRUE,FALSE
7612-93786e7a-c029-45ea-ba1a-17203224b05b,24,texture_shape,close,no,2,TRUE,TRUE,FALSE
7749-b663c3e3-47e9-454d-ad9a-2f2f0c9514b5,1,texture_shape,close,yes,4,TRUE,TRUE,TRUE
7749-b663c3e3-47e9-454d-ad9a-2f2f0c9514b5,2,shape_only,close,no,4,TRUE,TRUE,TRUE
7749-b663c3e3-47e9-454d-ad9a-2f2f0c9514b5,3,diff_shape,far,yes,2,FALSE,TRUE,TRUE
7749-b663c3e3-47e9-454d-ad9a-2f2f0c9514b5,4,diff_shape,far,yes,4,TRUE,TRUE,TRUE
7749-b663c3e3-47e9-454d-ad9a-2f2f0c9514b5,5,diff_shape,far,no,3,TRUE,TRUE,TRUE
7749-b663c3e3-47e9-454d-ad9a-2f2f0c9514b5,6,shape_only,close,yes,2,TRUE,TRUE,TRUE
7749-b663c3e3-47e9-454d-ad9a-2f2f0c9514b5,7,texture_shape,close,no,2,TRUE,TRUE,TRUE
7749-b663c3e3-47e9-454d-ad9a-2f2f0c9514b5,8,diff_shape,far,no,4,TRUE,TRUE,TRUE
7749-b663c3e3-47e9-454d-ad9a-2f2f0c9514b5,9,shape_only,close,no,3,TRUE,TRUE,TRUE
7749-b663c3e3-47e9-454d-ad9a-2f2f0c9514b5,10,diff_shape,far,no,4,TRUE,TRUE,TRUE
7749-b663c3e3-47e9-454d-ad9a-2f2f0c9514b5,11,texture_shape,close,yes,4,TRUE,TRUE,TRUE
7749-b663c3e3-47e9-454d-ad9a-2f2f0c9514b5,12,diff_shape,far,yes,4,TRUE,TRUE,TRUE
7749-b663c3e3-47e9-454d-ad9a-2f2f0c9514b5,13,texture_shape,close,yes,2,TRUE,TRUE,TRUE
7749-b663c3e3-47e9-454d-ad9a-2f2f0c9514b5,14,diff_shape,far,yes,3,TRUE,TRUE,TRUE
7749-b663c3e3-47e9-454d-ad9a-2f2f0c9514b5,15,diff_shape,far,no,4,TRUE,TRUE,TRUE
7749-b663c3e3-47e9-454d-ad9a-2f2f0c9514b5,16,shape_only,close,no,2,TRUE,TRUE,TRUE
7749-b663c3e3-47e9-454d-ad9a-2f2f0c9514b5,17,shape_only,close,no,4,TRUE,TRUE,TRUE
7749-b663c3e3-47e9-454d-ad9a-2f2f0c9514b5,18,diff_shape,far,yes,4,TRUE,TRUE,TRUE
7749-b663c3e3-47e9-454d-ad9a-2f2f0c9514b5,19,diff_shape,far,yes,2,TRUE,TRUE,TRUE
7749-b663c3e3-47e9-454d-ad9a-2f2f0c9514b5,20,diff_shape,far,no,4,TRUE,TRUE,TRUE
7749-b663c3e3-47e9-454d-ad9a-2f2f0c9514b5,21,shape_only,close,yes,2,TRUE,TRUE,TRUE
7749-b663c3e3-47e9-454d-ad9a-2f2f0c9514b5,22,texture_shape,close,yes,2,TRUE,TRUE,TRUE
7749-b663c3e3-47e9-454d-ad9a-2f2f0c9514b5,23,diff_shape,far,no,3,TRUE,TRUE,TRUE
7749-b663c3e3-47e9-454d-ad9a-2f2f0c9514b5,24,shape_only,close,no,4,TRUE,TRUE,TRUE
7756-a67b839a-8abc-467b-84e4-74fa6a4cce6d,1,color_shape,close,yes,2,TRUE,TRUE,TRUE
7756-a67b839a-8abc-467b-84e4-74fa6a4cce6d,2,diff_shape,far,no,3,TRUE,TRUE,TRUE
7756-a67b839a-8abc-467b-84e4-74fa6a4cce6d,3,shape_only,close,no,4,TRUE,TRUE,TRUE
7756-a67b839a-8abc-467b-84e4-74fa6a4cce6d,4,diff_shape,far,yes,3,TRUE,TRUE,TRUE
7756-a67b839a-8abc-467b-84e4-74fa6a4cce6d,5,diff_shape,far,yes,3,TRUE,TRUE,TRUE
7756-a67b839a-8abc-467b-84e4-74fa6a4cce6d,6,shape_only,close,no,3,TRUE,TRUE,TRUE
7756-a67b839a-8abc-467b-84e4-74fa6a4cce6d,7,diff_shape,far,no,3,TRUE,TRUE,TRUE
7756-a67b839a-8abc-467b-84e4-74fa6a4cce6d,8,texture_shape,close,yes,2,TRUE,TRUE,TRUE
7756-a67b839a-8abc-467b-84e4-74fa6a4cce6d,9,diff_shape,far,yes,3,TRUE,TRUE,TRUE
7756-a67b839a-8abc-467b-84e4-74fa6a4cce6d,10,shape_only,close,yes,2,TRUE,TRUE,TRUE
7756-a67b839a-8abc-467b-84e4-74fa6a4cce6d,11,shape_only,close,yes,2,TRUE,TRUE,TRUE
7756-a67b839a-8abc-467b-84e4-74fa6a4cce6d,12,diff_shape,far,yes,3,TRUE,TRUE,TRUE
7756-a67b839a-8abc-467b-84e4-74fa6a4cce6d,13,shape_only,close,no,3,TRUE,TRUE,TRUE
7756-a67b839a-8abc-467b-84e4-74fa6a4cce6d,14,diff_shape,far,no,4,TRUE,TRUE,TRUE
7756-a67b839a-8abc-467b-84e4-74fa6a4cce6d,15,diff_shape,far,no,2,TRUE,TRUE,TRUE
7756-a67b839a-8abc-467b-84e4-74fa6a4cce6d,16,texture_shape,close,no,3,TRUE,TRUE,TRUE
7756-a67b839a-8abc-467b-84e4-74fa6a4cce6d,17,shape_only,close,no,3,TRUE,TRUE,TRUE
7756-a67b839a-8abc-467b-84e4-74fa6a4cce6d,18,diff_shape,far,yes,3,TRUE,TRUE,TRUE
7756-a67b839a-8abc-467b-84e4-74fa6a4cce6d,19,diff_shape,far,no,2,TRUE,TRUE,TRUE
7756-a67b839a-8abc-467b-84e4-74fa6a4cce6d,20,diff_shape,far,yes,4,TRUE,TRUE,TRUE
7756-a67b839a-8abc-467b-84e4-74fa6a4cce6d,21,color_shape,close,yes,2,TRUE,TRUE,TRUE
7756-a67b839a-8abc-467b-84e4-74fa6a4cce6d,22,diff_shape,far,no,2,TRUE,TRUE,TRUE
7756-a67b839a-8abc-467b-84e4-74fa6a4cce6d,23,shape_only,close,yes,4,TRUE,TRUE,TRUE
7756-a67b839a-8abc-467b-84e4-74fa6a4cce6d,24,color_shape,close,no,4,TRUE,TRUE,TRUE
7811-0acd309d-ec1d-4b65-a64c-4cf66c00a115,1,color_shape,close,yes,3,TRUE,TRUE,TRUE
7811-0acd309d-ec1d-4b65-a64c-4cf66c00a115,2,diff_shape,far,no,2,FALSE,TRUE,FALSE
7811-0acd309d-ec1d-4b65-a64c-4cf66c00a115,3,diff_shape,far,yes,2,TRUE,TRUE,TRUE
7811-0acd309d-ec1d-4b65-a64c-4cf66c00a115,4,shape_only,close,yes,2,TRUE,TRUE,TRUE
7811-0acd309d-ec1d-4b65-a64c-4cf66c00a115,5,diff_shape,far,no,3,TRUE,TRUE,FALSE
7811-0acd309d-ec1d-4b65-a64c-4cf66c00a115,6,shape_only,close,no,2,TRUE,TRUE,FALSE
7811-0acd309d-ec1d-4b65-a64c-4cf66c00a115,7,color_shape,close,no,3,TRUE,TRUE,TRUE
7811-0acd309d-ec1d-4b65-a64c-4cf66c00a115,8,diff_shape,far,yes,3,TRUE,TRUE,TRUE
7811-0acd309d-ec1d-4b65-a64c-4cf66c00a115,9,shape_only,close,yes,2,TRUE,TRUE,TRUE
7811-0acd309d-ec1d-4b65-a64c-4cf66c00a115,10,diff_shape,far,yes,4,TRUE,TRUE,TRUE
7811-0acd309d-ec1d-4b65-a64c-4cf66c00a115,11,shape_only,close,no,4,TRUE,TRUE,TRUE
7811-0acd309d-ec1d-4b65-a64c-4cf66c00a115,12,color_shape,close,yes,4,TRUE,TRUE,TRUE
7811-0acd309d-ec1d-4b65-a64c-4cf66c00a115,13,diff_shape,far,no,2,TRUE,TRUE,FALSE
7811-0acd309d-ec1d-4b65-a64c-4cf66c00a115,14,diff_shape,far,yes,3,TRUE,TRUE,TRUE
7811-0acd309d-ec1d-4b65-a64c-4cf66c00a115,15,texture_shape,close,no,3,TRUE,TRUE,FALSE
7811-0acd309d-ec1d-4b65-a64c-4cf66c00a115,16,diff_shape,far,no,4,TRUE,TRUE,FALSE
7811-0acd309d-ec1d-4b65-a64c-4cf66c00a115,17,color_shape,close,yes,2,TRUE,TRUE,TRUE
7811-0acd309d-ec1d-4b65-a64c-4cf66c00a115,18,diff_shape,far,yes,2,TRUE,TRUE,TRUE
7811-0acd309d-ec1d-4b65-a64c-4cf66c00a115,19,texture_shape,close,no,4,TRUE,TRUE,FALSE
7811-0acd309d-ec1d-4b65-a64c-4cf66c00a115,20,diff_shape,far,yes,3,TRUE,TRUE,TRUE
7811-0acd309d-ec1d-4b65-a64c-4cf66c00a115,21,diff_shape,far,no,2,TRUE,TRUE,FALSE
7811-0acd309d-ec1d-4b65-a64c-4cf66c00a115,22,shape_only,close,yes,3,TRUE,TRUE,TRUE
7811-0acd309d-ec1d-4b65-a64c-4cf66c00a115,23,shape_only,close,no,3,TRUE,TRUE,TRUE
7811-0acd309d-ec1d-4b65-a64c-4cf66c00a115,24,diff_shape,far,no,3,TRUE,TRUE,TRUE
7812-cf7640d7-5fa3-4f18-aed5-d7af48707614,1,diff_shape,far,yes,2,TRUE,TRUE,FALSE
7812-cf7640d7-5fa3-4f18-aed5-d7af48707614,2,color_shape,close,yes,2,FALSE,TRUE,TRUE
7812-cf7640d7-5fa3-4f18-aed5-d7af48707614,3,diff_shape,far,no,4,TRUE,TRUE,TRUE
7812-cf7640d7-5fa3-4f18-aed5-d7af48707614,4,diff_shape,far,yes,2,TRUE,TRUE,FALSE
7812-cf7640d7-5fa3-4f18-aed5-d7af48707614,5,color_shape,close,no,4,TRUE,TRUE,TRUE
7812-cf7640d7-5fa3-4f18-aed5-d7af48707614,6,shape_only,close,yes,4,TRUE,TRUE,TRUE
7812-cf7640d7-5fa3-4f18-aed5-d7af48707614,7,diff_shape,far,no,3,TRUE,TRUE,TRUE
7812-cf7640d7-5fa3-4f18-aed5-d7af48707614,8,shape_only,close,no,4,TRUE,TRUE,FALSE
7812-cf7640d7-5fa3-4f18-aed5-d7af48707614,9,shape_only,close,no,3,TRUE,TRUE,FALSE
7812-cf7640d7-5fa3-4f18-aed5-d7af48707614,10,diff_shape,far,no,2,TRUE,TRUE,FALSE
7812-cf7640d7-5fa3-4f18-aed5-d7af48707614,11,shape_only,close,yes,4,TRUE,TRUE,TRUE
7812-cf7640d7-5fa3-4f18-aed5-d7af48707614,12,diff_shape,far,no,4,TRUE,TRUE,FALSE
7812-cf7640d7-5fa3-4f18-aed5-d7af48707614,13,shape_only,close,yes,3,TRUE,TRUE,TRUE
7812-cf7640d7-5fa3-4f18-aed5-d7af48707614,14,color_shape,close,no,3,TRUE,TRUE,TRUE
7812-cf7640d7-5fa3-4f18-aed5-d7af48707614,15,diff_shape,far,yes,4,TRUE,TRUE,TRUE
7812-cf7640d7-5fa3-4f18-aed5-d7af48707614,16,diff_shape,far,yes,3,TRUE,TRUE,TRUE
7812-cf7640d7-5fa3-4f18-aed5-d7af48707614,17,texture_shape,close,yes,3,TRUE,TRUE,TRUE
7812-cf7640d7-5fa3-4f18-aed5-d7af48707614,18,diff_shape,far,yes,4,TRUE,TRUE,TRUE
7812-cf7640d7-5fa3-4f18-aed5-d7af48707614,19,texture_shape,close,no,4,TRUE,TRUE,FALSE
7812-cf7640d7-5fa3-4f18-aed5-d7af48707614,20,diff_shape,far,yes,3,TRUE,TRUE,TRUE
7812-cf7640d7-5fa3-4f18-aed5-d7af48707614,21,shape_only,close,no,4,TRUE,TRUE,FALSE
7812-cf7640d7-5fa3-4f18-aed5-d7af48707614,22,diff_shape,far,no,3,TRUE,TRUE,FALSE
7812-cf7640d7-5fa3-4f18-aed5-d7af48707614,23,shape_only,close,yes,2,TRUE,TRUE,TRUE
7812-cf7640d7-5fa3-4f18-aed5-d7af48707614,24,diff_shape,far,no,3,TRUE,TRUE,FALSE
